"","allsp","","","","","","","","","","","","","","","","","","","","","","","","","abund"
"128","CRYPAP","1.29414410616931","1.22203493364032","1.17993886120914","1.20175995439709","1.20185504079982","1.19127780553565","1.20639658743019","1.1802056840934","0.064","0.04","0.022","0.006","0.004","0.002","0.002","0.002","1.9655448427674","2.2123401752409","2.36161098629456","3.05343340684606","3.45538273842","3.67203501843078","4.35998762324104","4.14703681770035","10"
"129","CRYPCA","1.02409231295492","1.01894318549674","1.01869080611302","1.0133394435207","1.01100875701648","1.00742674465432","1.00492759158455","1.0033009245068","0.05","0.016","0.002","0.004","0.004","0.03","0.118","0.222","1.95560613369228","2.50119301602699","3.16414727384839","2.76845207575896","2.69890284203093","2.09879444471246","1.61763648083071","1.20305439169559","1479"
"130","CRYPDE","0.977045493820092","0.994883550515467","0.996589340518485","0.992283152753475","0.989686249152985","0.994926993218021","1.00097722370886","1.00568949704798","0.514","0.816","0.85","0.572","0.362","0.6","0.876","0.436","-0.714948788149392","-0.209047141120443","-0.186041918392023","-0.547126283100077","-0.884291419317671","-0.479269984314446","0.136264346285422","0.744069745034482","212"
"131","CRYPDP","0.945520536977307","0.951787228324038","0.988179349339829","1.0000386931584","1.00902682698839","1.01054548721539","1.01475185323835","1.01680375475562","0.256","0.112","0.618","0.99","0.63","0.526","0.256","0.13","-1.16821612832328","-1.57940046040415","-0.519993935506728","-0.00862290034075693","0.534406303136118","0.721307673144828","1.14505253157576","1.44907419390106","86"
"132","CRYPEN","0.983640829374679","1.01180865840852","1.00787175052472","0.996983636851417","0.993150976981642","0.992947324773267","0.995055583183392","0.993996721560173","0.692","0.632","0.718","0.888","0.668","0.636","0.706","0.59","-0.414504332742213","0.441811743998316","0.398981967570521","-0.123195569075248","-0.402994904481497","-0.47454243571396","-0.375054465584682","-0.515969604975382","108"
"133","CRYPLA","1.05558615312867","1.06274378876837","1.05975688602582","1.06313779120733","1.08621928298434","1.08170418410613","1.07475420230408","1.07063457818601","0.536","0.306","0.22","0.126","0.02","0.014","0.006","0.002","0.597717634950802","1.03947396180911","1.25814031215809","1.60273050648155","2.50894799766921","2.74437936576751","2.88752499457277","3.07224788142979","25"
"134","CRYPLE","1.20433651309213","1.15488176941876","1.1568256348671","1.13972152413324","1.1102961748267","1.09192159721263","1.0742594813602","1.06733336959573","0.01","0.002","0.002","0.002","0.002","0.002","0.002","0.002","2.71083376011506","3.20130584515794","4.0665695727214","4.33921537026992","4.03077788071361","3.8863121179931","3.49563128219142","3.53453515747533","33"
"135","CRYPMA","1.0051581552506","1.00756039622265","1.00627988917841","1.0059477738039","1.00596347079775","1.00342546087305","1.00393837405865","1.00244342904529","0.714","0.394","0.346","0.282","0.192","0.378","0.246","0.416","0.356940777789988","0.890147269678064","0.971819000927495","1.1202840354344","1.32372970582887","0.884533081788385","1.12472306617535","0.785765138867268","1170"
"136","CRYPME","1.01203117242868","0.999306935630718","0.99896203269096","0.996921472009444","0.994292522210593","0.991735887233479","0.992411623886021","0.993128316687979","0.492","0.928","0.864","0.638","0.342","0.14","0.12","0.126","0.688869752861302","-0.113982235476265","-0.203851794068317","-0.483517902364409","-0.937494956644626","-1.49844195330282","-1.54202909636032","-1.56123288876306","698"
"137","CRYPMS","1.02204298082611","1.01155774168993","1.01241356112128","1.0069896616425","1.00509682416302","1.00716271705099","1.00745576383961","1.00632468506345","0.462","0.572","0.408","0.532","0.614","0.45","0.384","0.404","0.725195920926897","0.580454011254192","0.835010102715794","0.588595646930268","0.502270826611297","0.746845770779183","0.867511690162024","0.814241726784373","190"
"138","CRYPMU","0.98166712197617","0.998540730588167","1.00189777019086","1.0022111048086","1.00684023999342","1.008617478206","1.00752854786132","1.00729752392964","0.394","0.918","0.842","0.822","0.364","0.208","0.176","0.142","-0.880425228556524","-0.115121006158927","0.167600985290235","0.229017314016205","0.878548985060953","1.27530433331925","1.31055988892693","1.44748398496223","471"
"139","CRYPNO","0.998658834608242","0.981330708697715","0.978948578763125","0.97293705568908","0.974154354109482","0.971761762006891","0.970536272856723","0.973459532489756","0.978","0.204","0.064","0.002","0.002","0.002","0.002","0.002","-0.0126472937960088","-1.29382459494034","-1.89827071437653","-3.0272643828935","-3.34991575720119","-4.19508138434252","-4.95793854241039","-4.97252201280046","499"
"140","CRYPVI","1.67389353969467","1.23458091886063","1.10456841412498","1.15496202115809","1.22994731058704","1.36973925452718","1.383661796321","1.40447562929105","0.076","0.33","0.562","0.236","0.028","0.002","0.002","0.002","2.10512203259042","1.0570262434271","0.6081555619544","1.19778740309544","2.18397281889592","4.30199086722905","5.23685305643842","6.50239493362065","2"
"141","CUPA01","0.938052805098318","0.914899436615486","0.942709093369875","0.979023357462235","0.984408012915747","0.988082263287856","0.994693352434839","1.04047931915512","0.76","0.53","0.624","0.806","0.81","0.818","0.908","0.53","-0.276978765495378","-0.542026889399139","-0.442438035948348","-0.15563143440214","-0.130135339220135","-0.0921476640972239","-0.00491423607586151","0.662727195111914","4"
"142","CUPAAC","1.04935922091414","1.03259497205079","1.0219989072846","1.01679334128363","1.01186537359971","1.01143339697631","1.01101561741281","1.00965473273791","0.004","0.002","0.004","0.008","0.03","0.012","0.002","0.006","3.32520583300291","3.5714945564529","3.132720623429","2.87515591445256","2.37257175682703","2.67011880289641","2.86922243261006","2.84615269192869","955"
"143","CUPACU","1.05327967996181","1.05427831317783","1.03588447980898","1.01790701382117","1.01396576605013","1.00624933849467","1.00191398695886","1.00097416121011","0.192","0.042","0.072","0.324","0.386","0.66","0.9","0.948","1.3310593143787","2.09492689103791","1.74169077012896","1.03053282699116","0.900436748245064","0.460732474501489","0.152337626773671","0.0853353696831115","124"
"144","CUPAMA","1.07847314987766","1.05297761642996","1.04683483605577","1.03569400420087","1.02595236874576","1.0261491609204","1.02350436959018","1.02355485832105","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","3.3796942074516","3.64803490374622","4.13908074647571","3.72032749586498","3.15768455416429","3.60175221081366","3.64430745626724","4.04442979282583","370"
"145","CYAT01","1.16971010248214","1.08228913118383","1.12431515344514","1.04943460314808","1.06611639133944","1.06858811723175","1.06469069557436","1.05318066321441","0.252","0.364","0.082","0.366","0.19","0.122","0.108","0.114","1.18400506487564","0.896394335201633","1.78729465564954","0.843472509591182","1.30425151635969","1.52309194675292","1.64764750547771","1.53003493552316","11"
"146","CYATOB","1.05380166917473","1.05743479020596","1.04038271070878","1.02618963446142","1.01897855210874","1.01357517436696","1.01141366209951","1.00961856879845","0.096","0.004","0.01","0.04","0.088","0.16","0.202","0.204","1.67650413939614","2.75566317508697","2.51796552010058","2.04248252786","1.71882654227074","1.42804419154566","1.32531346456291","1.2509501260266","186"
"147","CYATPO","1.02800621496038","1.01557453393793","1.02141177395967","1.0223827828733","1.01848634767361","1.01726070449067","1.01358812279575","1.01236433875735","0.352","0.394","0.12","0.046","0.048","0.04","0.07","0.066","0.948360166158222","0.888126911266499","1.53625996067373","1.96161893182128","1.90980064172786","2.04696798308178","1.8268218320612","1.82323649060584","248"
"148","CYCLLA","1.02282846801874","1.03711230114228","1.04278629059783","1.04661734263956","1.03367058231126","1.03589260519223","1.03420495481074","1.03069212678759","0.694","0.282","0.118","0.036","0.056","0.016","0.016","0.012","0.414011323565298","1.08515886160455","1.65296778959855","2.22085635210492","1.94469646689137","2.33851381178771","2.56601455834431","2.59917890964878","78"
"149","CYCLLO","1.24584286754703","1.44393300039309","1.32209428663877","1.28513280400772","1.27411743496331","1.22882059034906","1.22502409448434","1.2155465538517","0.28","0.012","0.01","0.008","0.002","0.004","0.002","0.002","1.18720010084005","3.02735023943965","2.88821128269066","3.1182887415812","3.53839052850517","3.49008086387216","3.87774410683454","4.29300873570264","4"
"150","CYRTER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"151","DEBRLO","1.22885617045378","1.15647216066111","1.04286025212796","0.988884693141294","1.01131512069393","1.05473466977821","1.0760936404774","1.10931798229606","0.172","0.124","0.596","0.89","0.828","0.24","0.052","0.004","1.37884324204222","1.52503121182306","0.508755093539895","-0.142741637643215","0.222788927829182","1.14892607476268","1.93655096926071","3.36406027094282","8"
"152","DECA01","1.02302455013905","1.09556486227152","1.10918261245604","1.08442331440717","1.05217794457","1.05983061283747","1.04914846137868","1.04094743618878","0.784","0.048","0.002","0.008","0.058","0.01","0.022","0.036","0.264082454302559","1.98347656675679","2.97906405753867","2.77155502809216","1.98271184752541","2.59008094690296","2.34540960640678","2.16846925924129","33"
"153","DECA02","1.11984351981825","1.04810392482586","1.13140205577907","1.14694017027124","1.12638742931217","1.14902496926249","1.17933443115476","1.17948750517362","0.6","0.73","0.254","0.11","0.096","0.014","0.002","0.002","0.582954059366741","0.321834783016495","1.17937755405143","1.63019430044359","1.63002931520912","2.21494769409868","3.03470460826704","3.55691534006014","5"
"154","DECARH","0.998008013460115","1.02662894937531","1.03547238304036","1.03931863331216","1.04128841434603","1.03936592520034","1.03467620240148","1.02439634945762","0.924","0.25","0.04","0.012","0.004","0.002","0.002","0.004","-0.0762078045412928","1.15615016414644","2.01016682057286","2.73188865054605","3.40079123027203","3.71205126808132","3.70545696404155","2.92028998044115","178"
"155","DENDCO","0.816263373368127","1.05312688091311","1.11010694118273","1.13006337529744","1.13421420186847","1.13623281930826","1.14940413491595","1.17410881921434","0.276","0.652","0.222","0.076","0.03","0.018","0.002","0.002","-1.07452020707898","0.4621450646942","1.1969680970488","1.71946033406347","2.06615069541179","2.44087233522109","3.06437137584063","3.95691372113082","8"
"156","DENDLO","0.805987089144756","0.848051563337963","0.891548232972569","0.934580904304795","0.955617548377312","0.966858651047265","0.975415275721062","0.984555462986497","0.002","0.002","0.002","0.002","0.002","0.002","0.006","0.038","-7.00242009210686","-8.7590029909849","-8.06404388246816","-5.79137139436599","-4.56306548845965","-3.91144749434091","-3.31143163090565","-2.33827079481335","306"
"157","DESMOR","0.854759920685229","1.3667437254468","1.7500245796121","1.82593080695617","1.90136087358066","1.86981930420244","1.81103382007851","1.76295580356247","0.708","0.08","0.002","0.002","0.002","0.002","0.002","0.002","-0.445584806770192","1.71755242700891","4.39078708715866","5.75913150626027","7.45702795866838","8.39719922929833","9.05903335962029","9.85134377212429","2"
"158","DICHPA","0.988576268073511","1.0128163364686","1.04003337737316","1.02220436444831","1.0281458383728","1.02217690194104","1.02163776513201","1.02759585437489","0.846","0.76","0.192","0.402","0.21","0.27","0.216","0.084","-0.200148544242516","0.322907880465482","1.30970617705743","0.879077643343297","1.2725850877473","1.14299137035847","1.24920483053732","1.76973522417854","48"
"159","DICLPA","1.29082898862144","1.14444075680463","1.10988010653147","1.07280780493428","1.05519796458853","1.02563903318379","1.01965359502233","1.01728979651641","0.002","0.018","0.01","0.038","0.054","0.256","0.32","0.304","3.35340602870512","2.6890850555867","2.69553090532974","2.19759994269054","1.98102529189898","1.10462750306464","0.974183465110921","0.970870799291873","25"
"160","DICTOB","1.02816816941552","1.0102090563778","1.01107141718848","1.00648692896207","1.01453720154624","1.00786486457108","1.0084984015738","1.01049889439276","0.346","0.65","0.45","0.594","0.154","0.366","0.292","0.16","0.922106075041613","0.492446255490918","0.75140880558626","0.525496289337857","1.43222861233283","0.871603234047069","1.04301669376057","1.4605348450431","242"
"161","DILLPA","1.12164781081951","1.2112715717824","1.39915235776247","1.43075677519409","1.40726234464688","1.36580458701824","1.33164418219909","1.27811998911743","0.586","0.134","0.002","0.002","0.002","0.002","0.002","0.002","0.577724147665342","1.50210834183445","3.53652041602832","4.51559950205823","4.95816049963782","4.98527378011119","4.96588827975587","4.55699923774646","4"
"162","DIOSAR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"163","DIOSEL","1.03670571395804","1.04458448635674","1.03372343850463","1.01970529439756","1.01555443261072","1.00798898093078","1.00703777055932","1.0126932132487","0.292","0.026","0.026","0.128","0.144","0.43","0.434","0.088","1.10289002391945","2.12487887718616","2.10621733441851","1.51424977479075","1.42585299195095","0.827664019379525","0.829455670304026","1.71987716563206","191"
"164","DIOSFE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"165","DIOSFO","0.93041811562266","0.989897917316573","0.973050001703748","0.972360852709997","0.972222533306772","0.969866173321854","0.970210695218519","0.976153339224014","0.018","0.58","0.052","0.01","0.004","0.002","0.002","0.002","-2.33262185959089","-0.579921611597624","-1.98118967332995","-2.50332815880064","-2.89800325919365","-3.49910806193756","-3.93370519672971","-3.54535087768507","241"
"166","DIOSHE","1.17823318469198","1.5427945405117","1.60886542589174","1.43101986178273","1.5238939164325","1.5546767452841","1.6262649589522","1.61290161122487","0.504","0.018","0.002","0.002","0.002","0.002","0.002","0.002","0.641036987447215","2.93226687133155","4.25275113010945","3.50513101563145","4.97628789755206","5.95130675190749","7.26569570972445","7.59047895347103","2"
"167","DIOSLO","1.22931116864567","1.06003596484202","1.03546817033127","1.02160152922186","1.08779705830575","1.14396607360447","1.18659441089713","1.19420367843672","0.134","0.502","0.58","0.688","0.094","0.002","0.002","0.002","1.551092883148","0.684935617472322","0.533494499526737","0.394864954856974","1.66376717908354","3.00527074112529","4.34234171958327","4.9152172654676","8"
"168","DIOSPE","0.993366824289836","0.980865963831725","0.98567030969223","0.986857264534787","0.990014455266998","0.996543712395449","0.999494006756506","0.996802176993773","0.762","0.164","0.204","0.144","0.184","0.616","0.944","0.552","-0.319725126241326","-1.36796780880942","-1.31802210441378","-1.46718108248541","-1.31494273618292","-0.511594883257049","-0.092291454735426","-0.625880106539829","393"
"169","DRACAN","1.00387976524259","0.998896648513143","0.98839547391009","0.985690890801357","0.985780145281949","0.984349372510262","0.983497244694106","0.984285938406075","0.666","0.848","0.018","0.002","0.002","0.002","0.002","0.002","0.438949676377996","-0.204450385408999","-2.63143831463254","-3.8989753581055","-4.47845205078339","-5.68792654491142","-6.83116811097482","-7.27205636739484","2588"
"170","DRACDA","0.990489360592538","1.00851596761089","1.00996548638461","1.0104866787515","1.00714180926816","1.00659454090004","1.00920367854702","1.00880222388247","0.62","0.592","0.376","0.256","0.378","0.366","0.142","0.1","-0.462524340360937","0.574798404803231","0.910807657652912","1.14594969897168","0.889264761774407","0.96955482517481","1.54547272854186","1.6680616793399","450"
"171","DRACLE","1.02486926778723","1.01992879103466","1.01683388768182","1.0096260229412","1.0083377582716","1.00860624270395","1.0044556645514","1.00049481407415","0.302","0.184","0.176","0.326","0.332","0.248","0.484","0.906","1.02330705224871","1.35015988644867","1.43080579118638","0.982729503315986","0.981907652869685","1.16692869301281","0.69754087792438","0.0993983814174393","372"
"172","DRYPLA","1.03372270317921","1.03399135804035","1.02598764890496","1.00946879304835","1.00876478300551","1.01122649949855","1.00770648415627","1.00730442487862","0.212","0.05","0.042","0.374","0.356","0.152","0.272","0.24","1.24826064229643","1.9551549435099","2.00283357728836","0.896209181237499","0.944786660554567","1.40915967520972","1.102767741627","1.17568751645813","286"
"173","DRYPOB","1.04450561115553","1.00882802467897","1.00466430001267","1.00598451163034","1.00934047669086","1.00448005033873","1.00065953332441","0.999720801942956","0.048","0.47","0.634","0.436","0.174","0.464","0.906","0.946","2.0712402839626","0.694604715395793","0.492775189586554","0.746055481390433","1.36395015156975","0.758507487562398","0.137729654348412","-0.0375743564163214","507"
"174","DUABMO","0.956606387345013","0.995110410897473","1.11676067238254","1.18491759405239","1.20402529553223","1.281915510915","1.30970969507766","1.32973048079588","0.98","0.998","0.486","0.21","0.104","0.006","0.002","0.002","-0.178437784665699","-0.0289755276648606","0.685800087819063","1.25974218134631","1.5758436718326","2.54137106360522","3.21061190087935","3.96192485311485","3"
"175","DYSO02","1.05843589025779","1.19912807140463","1.14418813748896","1.17649012356523","1.16882495343797","1.18422200320945","1.19070840089504","1.18290841692325","0.746","0.164","0.22","0.044","0.024","0.002","0.002","0.002","0.278053327377493","1.43026307214689","1.33235120732867","1.99250534200816","2.21313588911584","2.77607712282232","3.26221263777737","3.40902493076842","4"
"176","DYSO04","1.04299276345651","1.11713043014615","1.27816754545045","1.20117371859742","1.22820859003096","1.1917436207042","1.1910842922815","1.16477903247416","0.7","0.246","0.002","0.002","0.002","0.002","0.002","0.002","0.307894399160789","1.15862281305895","3.6685126825246","3.29658230015021","4.48666910391572","4.36243942365802","5.0385774501497","4.86702181657908","7"
"177","DYSO05","1.37927697509132","1.52543327825995","1.41277654003884","1.42726907526881","1.46816457180402","1.47067272212727","1.48036270907208","1.5047874084068","0.258","0.006","0.004","0.002","0.002","0.002","0.002","0.002","1.2705033611603","2.8271031175609","2.94224744281302","3.8425392520827","5.05362184764145","5.58427896209237","6.12868448151","6.74110008544533","2"
"178","DYSOAB","1.09079843000073","1.05439660032884","1.03124294160915","1.01901151511619","1.01118043298508","1.00796125852116","1.00531240424758","1.0036242639667","0.002","0.002","0.002","0.002","0.002","0.002","0.004","0.026","13.3312086139227","12.7775805964523","9.54066942471246","7.05665705936846","4.86545840995517","3.93066723326106","2.91118375409903","2.2526849557596","4374"
"179","DYSOAC","1.02959610903406","0.992298950250521","1.01323090889744","1.00430269806065","0.994322671382515","1.0034896339796","1.00400186263952","1.00019034905329","0.542","0.826","0.57","0.848","0.724","0.868","0.816","0.992","0.667241562029583","-0.223062466390045","0.602069645277692","0.256777503982841","-0.340830156633221","0.250940947325106","0.325259110117958","0.0241093553394568","88"
"180","DYSOAH","1.08311019324353","1.04530429266699","1.01588809448237","1.01429894709004","1.00919095660568","1.00524707024638","1.00366706304887","1.00371676913769","0.008","0.01","0.24","0.19","0.386","0.59","0.654","0.64","2.92603751830062","2.53830744752607","1.18074470183416","1.25086113026031","0.914558825199534","0.579782939966533","0.442940152661691","0.4887512143337","245"
"181","DYSOAL","1.08873807974187","1.04818826523656","1.03000937822135","1.0174027483015","1.01009142373887","1.00986047495198","1.0078400513052","1.00682094152766","0.002","0.002","0.002","0.008","0.06","0.028","0.06","0.062","5.74729614212365","4.96500724743853","3.9763714787336","2.83486023731175","1.90211320901713","2.12113898927451","1.93587717135624","1.89029741310907","913"
"182","DYSOAN","1.04003743998984","1.01144722815361","1.02226339566367","1.0303045777313","1.02979705555442","1.03503847434609","1.02962347511634","1.0226678135726","0.42","0.72","0.34","0.106","0.06","0.018","0.036","0.076","0.811427105027066","0.348396001597172","0.961059503169464","1.62520234298394","1.81902574755009","2.37397688808861","2.24887182277805","1.91450713229031","83"
"183","DYSOAR","1.09710052891455","1.06614759881817","1.04280980519225","1.02942861175707","1.02068010028308","1.0136219275757","1.00949957422043","1.00715695996248","0.002","0.002","0.002","0.002","0.002","0.008","0.026","0.05","6.16095320373905","6.57075800197517","5.52530169149563","4.55853368606721","3.74069636263874","2.83092149181917","2.25385042829987","1.92826471181783","787"
"184","DYSOAT","1.02054733793424","0.992542365962145","1.00377370500568","1.013745050354","1.00908886320997","1.00958382215914","1.01402004073484","1.01627344161065","0.618","0.832","0.854","0.416","0.552","0.484","0.224","0.122","0.528955711977236","-0.244255945540827","0.201244939351219","0.798799976891392","0.579511246785822","0.700891157033483","1.17378105215791","1.58118816477619","114"
"185","DYSOBR","1.01009516486515","1.00342868234329","0.98267738796989","0.980457856471881","0.983641460627784","0.981960469316636","0.986025412620554","0.990574622429093","0.82","0.912","0.386","0.222","0.238","0.144","0.234","0.332","0.262468430286555","0.105585985500617","-0.87944662170126","-1.17866155148626","-1.12213680910332","-1.42968114119235","-1.26193478757794","-0.943404087788429","127"
"186","DYSOCA","1.98571860187431","1.32042079788084","1.34691143059367","1.4247177394852","1.4343579444821","1.40808366374152","1.44144935258343","1.42970013662887","0.002","0.046","0.004","0.002","0.002","0.002","0.002","0.002","3.94844349128436","1.93428538634494","2.73453871939523","4.05889519287928","4.80506401132688","5.26960787144776","6.37899734858501","7.01328821600188","3"
"187","DYSOCO","1.05935134658919","1.02242518421251","1.01601906064231","1.02222322944937","1.01529796190401","1.00695781055625","1.01754601642729","1.02049689889181","0.454","0.698","0.662","0.562","0.594","0.824","0.486","0.328","0.674147632505132","0.412548435345881","0.381973909296061","0.626139375249826","0.495375426462312","0.240962230821781","0.703489671088157","0.942535469827024","28"
"188","DYSOEX","1.70628481482129","1.50710391661585","1.78546928450903","1.69966516660918","1.5602291805762","1.52301429943617","1.50278407826263","1.51621235343875","0.058","0.022","0.002","0.002","0.002","0.002","0.002","0.002","2.08243197177409","2.43249393970035","4.90488182272577","5.2939362172471","4.83020955828264","5.28465569500853","5.83458456709968","6.60157165607643","2"
"189","DYSOGA","0.966656300200343","0.999061464408544","1.01204684386606","1.01020545519218","1.00626924203763","1.00995959326057","1.008178862732","1.01397797797845","0.626","0.996","0.714","0.66","0.778","0.586","0.616","0.326","-0.520975009050032","-0.0262147779710699","0.401014719419329","0.428994436321257","0.305921418815251","0.549373135297383","0.528810995350885","0.977933831413744","56"
"190","DYSOMI","1.07241442122162","1.05234963887532","1.03968172945279","1.02774725500558","1.02406847867355","1.01777125708089","1.01620794082487","1.01446140944138","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","5.36623181901758","6.04484093018844","5.75623606739302","4.81137002015394","4.84983106186459","4.11747998898933","4.24639895988613","4.35246667115784","1049"
"191","DYSOMO","1.06898545458527","1.04611845756368","1.04048776900616","1.03850586780209","1.03993729084329","1.03199576564842","1.03245392078476","1.02600316050742","0.106","0.104","0.054","0.02","0.008","0.014","0.006","0.006","1.62806230983316","1.64835867309917","1.93242684172425","2.2405665554657","2.79671140977314","2.59611000610876","3.03405917439277","2.75380264976628","132"
"192","DYSOMY","1.01695272421495","1.01547432308762","1.01336200867424","1.01095981787354","1.00885681285674","1.00789791788515","1.00547655028298","1.00435071266133","0.036","0.006","0.002","0.002","0.002","0.002","0.012","0.026","2.01565826498923","2.96099208110385","3.31742189871849","3.23544429974431","3.07382196624627","3.16265345199069","2.47240633390775","2.23849157041732","3054"
"193","DYSOPA","0.978544128668114","0.982221815698421","0.994035489426675","0.987237794640246","0.988759537783821","0.985323430592883","0.991412460194149","0.995461599277865","0.586","0.508","0.794","0.484","0.47","0.272","0.484","0.668","-0.54380193677672","-0.636313978371914","-0.265313182132163","-0.66360248685059","-0.690773174094851","-1.09567259621462","-0.724078507685712","-0.421981398435647","120"
"194","DYSOPE","1.05830087388638","1.05361247720753","1.03961381587384","1.02787380266598","1.02380118038939","1.02112729567548","1.02147979989599","1.01889163161272","0.008","0.002","0.002","0.004","0.004","0.002","0.002","0.002","2.72632712497375","3.92726718387573","3.81466833209122","3.14750178566392","3.09386152094674","3.15065297044047","3.57085450761066","3.51337629029853","444"
"195","DYSORI","1.00903659798018","0.993031547499691","1.00432016407993","1.00400405597297","1.00385437622676","1.00234644478934","1.00130057501842","1.00145293986674","0.5","0.372","0.552","0.498","0.444","0.602","0.772","0.676","0.695725504975971","-0.897470293400539","0.590414497668725","0.674486672976084","0.776511181430776","0.526711689037959","0.315533510763269","0.424573794663031","1230"
"196","DYSOSE","1.10629121535267","1.04390798736429","1.02924148815233","1.00687788796933","1.0011148372512","0.997162481706402","0.993957447458223","0.993371088788591","0.002","0.002","0.002","0.318","0.86","0.602","0.194","0.114","5.4990491039025","3.79919207694262","3.38487842331168","1.0121799667589","0.197973827392365","-0.524841760223341","-1.26407662795375","-1.55083650504416","564"
"197","ELAE01","1.34025381049014","1.2206148874023","1.16068134318605","1.17049047091666","1.19406852648322","1.33624134768905","1.37723499097397","1.45047039847004","0.262","0.268","0.28","0.156","0.044","0.002","0.002","0.002","1.08788642895391","1.20565724434685","1.11162848207935","1.46029375714114","1.92099517556042","3.82488653728979","5.03616832628066","6.79427989416394","2"
"198","ELAEAL","1.09702692207283","1.08457998337516","1.03034916917844","1.06530046940536","1.09298582166123","1.13550314703264","1.13260765440781","1.12300258853902","0.522","0.44","0.712","0.346","0.132","0.008","0.006","0.006","0.579929364809668","0.75928335583012","0.390687122465446","0.975287428461089","1.5806594353155","2.61517964138108","2.84870895565893","2.92157089137576","8"
"199","ELAEAM","0.96825277970663","0.999598626104286","1.00857281960064","1.00871525274177","1.00861921575852","1.01308430830962","1.01553755103368","1.01763440371224","0.208","0.946","0.51","0.424","0.374","0.1","0.026","0.004","-1.26019976811433","-0.0724005714570304","0.66372803253093","0.793069844676947","0.889030078467118","1.58692308656143","2.15946809847892","2.77304838338224","321"
"200","ELAEDO","0.963861774955519","1.18560527289491","1.16589492868921","1.3450440664163","1.32408627384207","1.25050627438624","1.2256068852196","1.22527968881366","0.998","0.184","0.13","0.002","0.002","0.002","0.002","0.002","-0.151635584940704","1.3416281012699","1.55021092380261","3.97436342906595","4.31678865808679","3.84140368993253","3.91098818510409","4.46738858011375","4"
"201","ELAELE","1.25341368473897","1.13567477187625","1.1057733896612","1.11109256169948","1.15911546014633","1.19137553968855","1.17204711955755","1.1667562466933","0.242","0.38","0.348","0.258","0.074","0.016","0.02","0.014","1.10355930082017","0.91676751217595","0.923848113032242","1.1242002048299","1.77640348725603","2.3148825634377","2.21380231522618","2.26538630268479","4"
"202","ELAEMI","0.969502470276874","0.996869458801624","1.01781450827165","1.01624073879319","1.01049669977524","1.00451616425504","1.00291862804435","1.00081345270441","0.316","0.892","0.238","0.212","0.356","0.67","0.774","0.962","-0.996850332437706","-0.180930712550777","1.18639333742538","1.26359285988567","0.925966708476283","0.434486561562774","0.303340311548934","0.0547701052016681","230"
"203","ELAESC","0.958854371095568","0.980371270544557","1.0673534667568","1.06210607575653","1.09227278718849","1.13132008182249","1.12418967659914","1.09671034287619","0.81","0.824","0.272","0.21","0.036","0.002","0.002","0.004","-0.313191684065737","-0.223003989403185","1.1340094247049","1.2522930425066","2.10309872984295","3.38780735921124","3.52810659886091","3.06739696750424","14"
"204","ELAESP","0.868020094956625","0.89929810229751","0.919335717070104","0.955720719633892","0.970536790750034","0.990054110545276","0.992255638080041","1.00180931118064","0.034","0.014","0.012","0.102","0.194","0.632","0.656","0.962","-2.09991909837296","-2.46379032050391","-2.53388119484744","-1.60815525513153","-1.28930179692202","-0.498014152766709","-0.446348438413109","0.0843965781062495","57"
"205","ELAEUN","0.998910294173354","1.00675598356762","1.01530413139613","1.01296528501511","1.01181812959512","1.01096859876163","1.01375198046064","1.01216708012531","0.978","0.654","0.22","0.224","0.202","0.162","0.05","0.046","-0.0317614800376609","0.437834784360697","1.23302336940274","1.23411338293923","1.27580763011539","1.37726365725135","1.98204381346211","1.98053416254271","335"
"206","ELAEWO","1.19563044722345","1.51027102396889","1.40525159301784","1.26840335566361","1.21293920937207","1.1801632658467","1.17824691898621","1.21020001507809","0.458","0.01","0.002","0.01","0.01","0.022","0.016","0.004","0.797704871468706","3.05828559308499","3.24726107106148","2.67661785897724","2.42514198161756","2.26306738139696","2.43409743313862","3.09712379754095","3"
"207","ENDIBR","1.06209646697862","1.06115809288677","1.06377344722086","1.0609578459905","1.05220656840518","1.0579069558547","1.06182603879009","1.0628638386759","0.372","0.188","0.07","0.042","0.044","0.008","0.002","0.002","0.830902903793956","1.31730420434104","1.80286739965856","2.10085887537633","2.11456846114681","2.67843402673048","3.24994560565673","3.67526716033313","40"
"208","ENDIDI","1.04185306718317","1.00236188130618","0.980092864909201","0.977605720321009","0.985008560968303","0.983673191538816","0.986476649931663","0.991907923532159","0.192","0.882","0.302","0.138","0.238","0.156","0.18","0.356","1.22466946736954","0.14444966968828","-1.06527473581886","-1.48835689406383","-1.15189296698719","-1.46231727929095","-1.38102104964213","-0.92379395044478","175"
