"","allsp","","","","","","","","","","","","","","","","","","","","","","","","","abund"
"40","ELAJAP","1.09253666321145","1.08931882688253","1.10495477204952","1.08015467544222","1.07438521003509","1.08313469314112","1.08099835279829","1.07526763676633","0.006","0.002","0.002","0.002","0.002","0.002","0.002","0.002","2.77067024632391","4.49806978169942","7.06360769255597","6.45793536312136","6.79690406502844","8.40892028972098","8.67447826833575","8.70154770814723","228"
"41","EUOCAR","0.824268039280757","0.955189438274387","0.96586126318502","1.03134790740773","1.03160312327909","1.00723243197372","1.0051928363771","1.0071660613732","0.106","0.534","0.522","0.468","0.436","0.882","0.9","0.85","-1.6106989134329","-0.701550312546157","-0.698504082102727","0.715542866908693","0.794154598532464","0.190458447132426","0.139723886967701","0.192449424584139","18"
"42","EUOMYR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"43","EURLOQ","1.13473626388897","1.08578132925501","1.0916304766737","1.08479945439453","1.08606134790371","1.08678685464044","1.08157786935226","1.08824337106406","0.26","0.22","0.11","0.088","0.05","0.032","0.034","0.012","1.17346315009875","1.23736708370405","1.6323067440722","1.7669922264654","2.03080085807223","2.19128949158304","2.15246346058747","2.52469662825937","19"
"44","EURMUR","0.993180511048871","0.994250210254872","0.996521143805685","0.998045917486571","0.997111509322356","0.995687241295933","0.996019064437204","0.995240721638774","0.262","0.09","0.162","0.374","0.142","0.01","0.022","0.004","-1.16683998074779","-1.68229533987017","-1.35657604938036","-0.915266895365794","-1.46004047732163","-2.31529598414601","-2.25834103790823","-2.8879676937786","6070"
"45","EUSJAP","1.08096573490299","1.04558508170903","1.04249593924403","1.02715639175293","1.01816633242909","1.01237761321255","1.0113532316605","1.01906008769193","0.036","0.072","0.032","0.094","0.252","0.36","0.358","0.118","2.15231094009444","1.81223971039129","2.18473279416595","1.65925625272327","1.18495548802166","0.873122590267595","0.875370074320646","1.51662872538022","113"
"46","EVOFAR","1.12099107108912","1.11285676508388","1.12754857274823","1.12828594287689","1.097330078775","1.06668448995212","1.05047169240103","1.02803726893453","0.366","0.196","0.05","0.024","0.062","0.146","0.234","0.484","0.945512026755992","1.40975704325573","2.0363162544451","2.32360765800425","2.01888751234994","1.54719856270115","1.27997204216159","0.759913035228172","12"
"47","FICERE","0.549092149858603","0.815321634780582","0.949570936758538","1.11683196855841","1.17558879039615","1.17997082296066","1.18118530811795","1.1710501223735","0.002","0.002","0.322","0.01","0.002","0.002","0.002","0.002","-4.59718216700951","-3.07648438879652","-1.04478354029223","2.85298059553461","4.64099761263641","5.08202884733769","5.47965602650062","5.55315397374864","24"
"48","FRAINS","1.06945534481906","1.02981850981476","1.02173584371082","1.01510673647627","1.01442512066166","1.01670515008233","1.01327532249054","1.01784033469352","0.002","0.01","0.016","0.044","0.044","0.008","0.02","0.002","3.37577000580905","2.55474171732922","2.46590973286949","1.99924848592556","2.1593575902072","2.67005513539564","2.3283604491399","3.27358976897418","510"
"49","GARJAS","1.01347141071771","1.02891723006212","1.04124412368587","1.06153004103661","1.06337193181195","1.0647156348202","1.062736411516","1.05609654488645","0.672","0.154","0.008","0.002","0.002","0.002","0.002","0.002","0.433823207376578","1.45453100982864","2.71206891263896","4.74208757487872","5.61396876423739","6.28523072168344","6.54025488967537","6.26734179067041","204"
"50","GLOPUB","0.98986466889753","0.973103244213831","1.00091064352051","0.946004171988889","0.947075145493099","0.942817944415323","0.92684352047785","0.949242551529983","0.978","0.688","1","0.234","0.192","0.126","0.04","0.128","-0.113061508147394","-0.422097609572153","-0.0358752595568796","-1.24305239201694","-1.32068184668242","-1.52947874798776","-2.04174275456594","-1.51868359099443","14"
"51","HYDCHI","0.749814689569914","0.871697398818811","0.964673902227372","0.982996259447779","0.991644504229129","1.00962430190218","1.02172285587808","1.02630529108422","0.002","0.002","0.204","0.494","0.766","0.624","0.268","0.15","-4.21198690642889","-3.55914790462988","-1.28582191676773","-0.712228226821396","-0.390086738340614","0.468943465723756","1.15180337081811","1.49050602626","57"
"52","IDEPOL","0.805285909507884","0.964954879218821","1.01541423061343","1.04023129751947","1.08331409387245","1.05650621482072","1.06582835781084","1.07113786321643","0.032","0.57","0.694","0.274","0.02","0.06","0.02","0.01","-2.20972848216731","-0.605030527973945","0.40416395860236","1.11120544567886","2.57638193937973","1.93116227293303","2.40558700531226","2.71320927676293","28"
"53","ILECHI","0.983933238075337","0.992879372154348","0.986961961271674","0.986932751609789","1.00076115839336","0.99954289856469","0.997288620668519","0.994830412413666","0.534","0.602","0.256","0.208","0.964","0.958","0.756","0.51","-0.662657564291197","-0.533946624528018","-1.15231477587698","-1.33872813653833","0.0591588344574523","-0.0696991738552556","-0.362576945365264","-0.720692483190071","302"
"54","ILEELM","0.973610646486866","1.0040510021794","1.02289814806102","1.036849280426","1.03818074374647","1.03760468430604","1.03920876696359","1.04176331076009","0.306","0.718","0.028","0.002","0.002","0.002","0.002","0.002","-1.05478753884472","0.336654029333978","2.13542450816759","4.11234022818633","4.82828613749659","5.05769280462383","5.65752697462394","6.45359396170648","398"
"55","ILEFIC","0.936064312099341","0.96445578782334","0.993911016840413","1.01763485812352","1.02874202956273","1.03723833888145","1.03729860386348","1.03756732324498","0.01","0.014","0.586","0.054","0.002","0.002","0.002","0.002","-2.76234635204018","-2.4850841236702","-0.565876877499618","1.89666304117285","3.57901064405092","5.14422307868514","5.47714010760037","5.85787212742545","408"
"56","ILELAT","0.64291760182078","0.817838946310561","0.952972027384491","1.04294519079306","1.06827606540505","1.08251325761808","1.08175185982824","1.08450347155255","0.002","0.002","0.038","0.024","0.002","0.002","0.002","0.002","-6.98560285504502","-6.13841215711903","-2.18848857479795","2.19863598346802","3.87888124849782","5.06472170032917","5.24157307397902","5.75638767209814","80"
"57","ILELIT","0.966599767848636","0.952452714683853","0.974150827631297","0.979189892060662","0.991173096808085","1.01104228088269","1.03205654848335","1.04402618335394","0.316","0.034","0.174","0.184","0.558","0.342","0.018","0.002","-1.01992004423012","-2.10776564758396","-1.39403424137765","-1.31786538095786","-0.57809442588953","0.915599922078205","2.80606791086533","4.12968896756689","156"
"58","ILEMIC","1.0312487051432","0.991769749523443","0.980609874318526","0.983968325212803","1.02082512491505","1.02184669506137","1.0228610132276","1.02706169228857","0.808","0.878","0.616","0.612","0.526","0.438","0.386","0.276","0.274577394159764","-0.203715149049723","-0.514346416132817","-0.542445939499919","0.668032175438464","0.781192033873362","0.909131030835141","1.13772228221932","26"
"59","ILEPUB","0.904421018530329","0.98818182900037","1.00675415549432","1.03524181464376","1.0572789462838","1.06414248306923","1.07106131873827","1.06378208123736","0.036","0.64","0.746","0.07","0.002","0.002","0.002","0.002","-2.10419042491612","-0.440592180017497","0.316469515365222","1.91975253117896","3.35686737528384","4.03684241281486","4.72326179958054","4.44806880608628","105"
"60","ILEROT","0.89097144509381","0.952092880170281","0.980647763142972","1.00358089861765","1.01801429175181","1.02321857323433","1.02192008240369","1.02134513840988","0.002","0.018","0.198","0.824","0.094","0.02","0.026","0.026","-3.51540587608056","-2.42811776559838","-1.33443112130643","0.270423991018958","1.5933246903869","2.20632001509785","2.19229972950564","2.28602247527682","197"
"61","ILESUA","0.909730959501062","0.926844295498406","0.949810980329672","0.978893068977354","0.979658135930371","0.991151917036937","0.998286650943494","1.00018049952507","0.15","0.054","0.082","0.354","0.292","0.628","0.918","0.996","-1.45954249982963","-1.98283915604341","-1.79738698497323","-0.928707741696724","-1.04947721533717","-0.51273047130591","-0.129771625214265","-0.00734370119026208","54"
"62","ILEWIL","0.860413351739927","0.896664363229252","0.911661719650229","0.952459681565991","0.974370653844767","0.984101982046896","1.00261286460705","1.01729042307504","0.134","0.076","0.04","0.164","0.422","0.61","0.896","0.456","-1.55869784884471","-1.86106899726718","-2.13874742535803","-1.43996333527585","-0.867178875202779","-0.568296131218096","0.118388244578428","0.759023944891522","28"
"63","ILLLAN","0.733051152023185","0.831757313173062","0.881335389917736","0.922145744702193","0.979976769168059","0.99792460425982","1.00003229687585","1.00198246820894","0.002","0.002","0.002","0.002","0.338","0.956","0.984","0.886","-4.32864307180745","-4.22618767116652","-4.15386686075323","-3.46960640250909","-0.994240793239801","-0.0736539138172828","0.0383105037598822","0.17477812158927","52"
"64","LASJAP","1.09368231131393","1.11189289635695","1.10269238723045","1.13358238945038","1.16438746459653","1.13295066980175","1.1202636572838","1.08951314547363","0.516","0.156","0.098","0.008","0.002","0.006","0.004","0.012","0.701581903155923","1.41991139003933","1.69276428188702","2.57016441305489","3.51540013186254","3.05874150318772","3.03966782268064","2.48872301677665","14"
"65","LESFOR","0.733862806516783","0.893236122346874","0.835698701423422","0.965548193587323","1.04231954563517","0.996181714888515","0.93058972812972","0.932837065053862","0.534","0.64","0.306","0.864","0.696","1","0.542","0.506","-0.833591868422097","-0.598966739569497","-1.15442944944587","-0.289657820771338","0.356716295721665","-0.0310692384505608","-0.701355724560522","-0.728815582349992","2"
"66","LINAGG","0.95501235292396","1.00757740833663","1.02686272720493","0.997226184520464","0.996723146096955","1.00228844954001","0.955027331919647","0.951070344021738","0.808","0.91","0.692","0.956","0.946","0.998","0.232","0.162","-0.358269853984886","0.143152756685876","0.468311857712458","-0.0849014814521181","-0.132662889316683","0.00825564495420051","-1.1867710246757","-1.35034938060573","13"
"67","LINGLA","0.908283138677681","1.0521426611485","1.07919954714935","1.07539754106737","1.09315449049829","1.08772456164352","1.07561121564161","1.07072158556328","0.244","0.266","0.044","0.018","0.002","0.004","0.004","0.004","-1.223189714601","1.13732068554352","2.22258507929569","2.56221923196089","3.58111391088186","3.66331452788461","3.36918777663088","3.32398396148766","34"
"68","LINREF","1.16833939386759","1.15257185404459","1.13793733440591","1.0829866228088","1.0654725003567","1.05030537444151","1.02460798383611","1.01000011249298","0.006","0.002","0.002","0.002","0.002","0.002","0.146","0.532","3.16299152334528","4.33628072430233","4.86428193191827","3.4999241252618","3.17679092555104","2.76171435833769","1.47132111571862","0.686208297369294","53"
"69","LIQFOR","1.11143501144375","1.06929813532583","1.03762230955963","1.07675131816273","1.06743547992571","1.07809363514655","1.0566688780488","1.05473057389443","0.126","0.146","0.288","0.012","0.012","0.004","0.01","0.008","1.55215990655298","1.5846476181029","1.13782603033034","2.65018888129376","2.62389027436856","3.31613399079315","2.53521935882519","2.55666112577458","38"
"70","LITCUB","0.732710570609794","0.860445988544225","0.987241818093697","1.01304095438092","1.0546536636691","1.08484161842574","1.06798145951681","1.05780348986719","0.01","0.022","0.8","0.792","0.188","0.034","0.066","0.098","-2.55167224073762","-2.24644395337532","-0.297593103215797","0.297058811680052","1.38261866200028","2.27349835211289","1.94957114082525","1.75433366609701","17"
"71","LITELO","0.852595793528903","1.03268601537661","1.10603157194889","1.12152839164917","1.13351104568522","1.14231778733767","1.15111913760143","1.14757432248558","0.064","0.47","0.002","0.002","0.002","0.002","0.002","0.002","-1.90405038842749","0.74597063093228","3.07764443651164","3.98678432196963","4.9627926150756","5.73086617729793","6.68790053935385","6.93475066465995","43"
"72","LITGLA","0.940779575442921","0.98075585138288","0.989623129532427","0.98861120315332","0.99339760438633","0.996145785975538","1.00013752956462","1.00293456197743","0.002","0.024","0.106","0.03","0.156","0.338","0.998","0.444","-4.50778574934893","-2.40958701796364","-1.74684577407536","-2.28846330874723","-1.47710880126006","-0.961972201330121","0.0154152137044501","0.777086350142665","1309"
"73","LORCHI","1.03814530680113","1.01277822757503","1.00248959153058","0.996835242118576","0.992391899603179","0.989384899596739","0.986427939859144","0.985106244292976","0.002","0.002","0.374","0.244","0.006","0.002","0.002","0.002","6.01798615159964","3.20551318902753","0.859227902795754","-1.16601504203913","-3.16606810847573","-4.8322800021316","-6.75252221263991","-7.89787627391509","4452"
"74","MACCOC","1.15990487260888","1.03662996900844","0.984768277489457","1.05809062005613","1.13042597477262","1.12153547172259","1.12365906139249","1.07921148753503","0.452","0.772","0.896","0.468","0.066","0.042","0.026","0.124","0.845210334199976","0.33001720134725","-0.183404868287837","0.778849962583782","1.97570173900008","2.04111993257719","2.25745774496446","1.57719238717765","7"
"75","MACGRI","1.05456665790213","1.09647035649138","1.11327598785632","1.1044637519676","1.10568306107492","1.10206609391047","1.09988499357231","1.09914378547275","0.02","0.002","0.002","0.002","0.002","0.002","0.002","0.002","2.42377376882799","7.05678635406208","10.4246979748943","11.4536016583116","12.6595731797376","13.0752573954562","13.5970286364056","14.2383471214888","448"
"76","MACLEP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"77","MACPAU","1.09684141383255","1.0715151962168","1.11074196919111","1.09614622828363","1.15673751663161","1.10997341408134","1.07285088493503","1.12454265543539","0.884","0.85","0.558","0.532","0.218","0.328","0.488","0.18","0.25846745774019","0.36457009661213","0.710445998589425","0.731244501787648","1.37061636786489","1.084023446904","0.786083606951188","1.45067296622089","2"
"78","MACTHU","0.847135653559928","0.931851541027589","0.976951559002669","1.00239733495115","1.01304150535875","1.02036237476964","1.02434650508516","1.02700759103863","0.002","0.002","0.002","0.57","0.002","0.002","0.002","0.002","-12.0301837202315","-8.78111162013312","-3.91192499048113","0.521021894548777","3.17374644316446","5.4239911315163","6.8980133127883","8.0742959294756","1377"
"79","MAHBEA","0.857565958058905","0.698581905442111","0.794128705931277","0.921389802838734","1.04061041507619","1.00457537854822","0.985258467953505","0.984715459900271","0.768","0.042","0.066","0.438","0.624","0.92","0.986","0.972","-0.511219792715956","-2.0352215563699","-1.84726886270628","-0.843036089568786","0.54017991262651","0.0997533294411755","-0.163652849776546","-0.186054226329634","3"
"80","MALLEI","1.02737013638885","1.00178377079822","1.00195291945755","1.01673448610845","1.0231495776229","1.01891537137105","1.01997908471229","1.02620136743905","0.48","0.964","0.92","0.252","0.074","0.088","0.07","0.006","0.721824866652605","0.0463108633560614","0.104112674837803","1.18562261862736","1.83513965133627","1.66788878732033","1.90687882288091","2.64870876630832","161"
"81","MANYUY","0.786128574837002","0.88788246761386","1.00921110726785","0.971186164431521","1.01145588966309","1.03031616011693","1.03815021298365","1.04055197016576","0.118","0.16","0.86","0.57","0.806","0.458","0.27","0.196","-1.58713809623134","-1.45546531946188","0.186683760147138","-0.590108811804571","0.294388919824852","0.815690767127061","1.12407114439594","1.31347561805519","16"
