"","allsp","","","","","","","","","","","","","","","","","","","","","","","","","abund"
"53","FICSPP","1.33777258895718","1.17386445636795","1.08130451434292","1.03686472176106","1.02760775500518","1.0497944648687","1.07463219895549","1.05386355581573","0.072","0.072","0.272","0.528","0.592","0.258","0.042","0.086","2.03365240341137","1.88508818218845","1.14460032165491","0.643373685539001","0.545651676580337","1.13080368845806","1.97409433163309","1.62264823955023","17"
"54","FICTRI","1.02820582776755","1.16571941992809","1.19860003474598","1.1234285609768","1.06569017132067","1.07385478378467","1.07667086275441","1.06198024410309","0.816","0.062","0.006","0.012","0.146","0.078","0.032","0.052","0.176604038056829","1.96732654296484","3.20352447131454","2.34375823860529","1.42730728789794","1.77578056021977","2.08317863436983","1.86718785442039","19"
"55","GENAME","1.02375117024594","0.757102084514095","0.969852574515592","1.10986017089389","1.07875328259189","1.03185198749283","1.00477744356018","1.03730825184042","0.88","0.07","0.852","0.308","0.424","0.788","0.984","0.648","0.0938259037430509","-1.73033892339853","-0.256002053209905","1.02812204652255","0.798686693195997","0.320682966427195","0.0442007200744266","0.476509716456748","5"
"56","GONSPI","0.899239804951446","0.977249080965921","0.88213511624793","1.03388096026009","1.13372021948579","1.11738194179186","1.11684336292381","1.10395592101059","0.752","0.858","0.322","0.774","0.146","0.174","0.114","0.13","-0.401537236765977","-0.167249170032205","-0.994135938312602","0.263160324222837","1.45468014958348","1.40341750004108","1.57797787405558","1.47713866177592","5"
"57","GUAGLA","0.861360200712472","0.9780569504113","0.993447231252638","0.999715807690718","1.00558122222897","1.00722848919548","1.00918125199719","1.00988304262401","0.002","0.242","0.604","0.904","0.684","0.544","0.364","0.24","-4.33720080259779","-1.18431127047903","-0.531976302089175","-0.110939696531738","0.414017223373495","0.625677489731789","0.948005526543767","1.15074976264996","304"
"58","GUAGUI","0.842109949392252","0.87746008755771","0.928527574772801","0.95797633251244","0.966015748119584","0.977484747617075","0.986672794034834","0.990318311466275","0.002","0.002","0.002","0.002","0.004","0.02","0.106","0.194","-5.08853691685208","-6.58389771062291","-5.13680945092106","-3.50700184931822","-3.26074792500923","-2.42960753573649","-1.64089180227413","-1.32872399614077","430"
"59","GUAULM","1.78580513864157","1.10314916085235","1.55455904334828","1.34864956177833","1.35699787873701","1.44040626843469","1.31681158140972","1.24417837555755","0.146","0.806","0.01","0.034","0.018","0.002","0.002","0.002","1.7530115836588","0.368061717433224","2.6973633879489","2.02198353958411","2.41871699425715","3.82660670632278","3.20802895943551","2.89650574102935","2"
"60","GUEVAL","1.14420261437364","1.09076369498349","1.07775888871667","1.06466593974039","1.05658469055579","1.05014404274374","1.03598411850929","1.03253650942689","0.004","0.004","0.002","0.002","0.002","0.002","0.004","0.002","3.20768962194364","3.38966394932468","3.77280535301078","3.98170401960616","4.14556905351172","4.25143398429561","3.53731620052882","3.62981411055297","185"
"61","GUTCAR","1.02027305681282","1.11887516529079","1.08138605255417","1.08519199288312","1.07917714894147","1.07645201311296","1.05896974349069","1.05370708518615","0.684","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.458917912568969","4.55766862169388","4.04733761731124","5.30867016570796","5.92795097193016","6.72952783187455","5.89695722319274","6.14586823851365","161"
"62","HENFAS","0.864996422873348","0.940773313225154","0.953520765915676","1.02339770327444","1.09971220566586","1.09665930579388","1.09236821791709","1.09193784758263","0.452","0.582","0.62","0.718","0.078","0.056","0.04","0.016","-0.794176831056057","-0.523630269091437","-0.526442283510625","0.394775843415723","1.74886305065744","1.94924399576997","2.09541968319878","2.30400072146173","12"
"63","HIBTIL","0.670965967703982","0.694830059534672","0.75302531026088","0.741850139063621","0.808274803844613","0.802570578751827","0.914550589605862","0.952160238681726","0.034","0.006","0.006","0.002","0.002","0.002","0.008","0.186","-2.01304923952015","-2.98140564760002","-3.10243320432342","-4.07139919365522","-3.89978434703231","-5.04341436257086","-2.30305834985996","-1.2953288226925","14"
