"","x"
"308","ELAEGR"
"309","ELAENI"
"310","ELAEP3"
"311","ELAEPA"
"312","ELAEPE"
"313","ELAEPO"
"314","ELAERU"
"315","ELAEST"
"316","ELATTA"
"317","ENDIKI"
"318","ENDIM1"
"319","ENDOCA"
"320","ENDOMA"
"321","ENGESE"
"322","ENICFU"
"323","EPIPMA"
"324","ERYCAL"
"325","ERYTCU"
"326","EUDEGE"
"327","EUDEGR"
"328","EUEGEC"
"329","EUGE04"
"330","EUGE08"
"331","EUGE10"
"332","EUGE11"
"333","EUGE16"
"334","EUGEC1"
"335","EUGEC2"
"336","EUGEC3"
"337","EUGECA"
"338","EUGECE"
"339","EUGECH"
"340","EUGECL"
"341","EUGECR"
"342","EUGECU"
"343","EUGEDE"
"344","EUGEDU"
"345","EUGEDY"
"346","EUGEFA"
"347","EUGEFI"
"348","EUGEFL"
"349","EUGEFU"
"350","EUGEGP"
"351","EUGEGR"
"352","EUGEIB"
"353","EUGEIN"
"354","EUGEKO"
"355","EUGELE"
"356","EUGENA"
"357","EUGENI"
"358","EUGEO1"
"359","EUGEP2"
"360","EUGEP3"
"361","EUGEP4"
"362","EUGEPA"
"363","EUGEPO"
"364","EUGEPR"
"365","EUGEPU"
"366","EUGERI"
"367","EUGERU"
"368","EUGES1"
"369","EUGES2"
"370","EUGESA"
"371","EUGESB"
"372","EUGESC"
"373","EUGESD"
"374","EUGESE"
"375","EUGESP"
"376","EUGEST"
"377","EUGESU"
"378","EUGETU"
"379","EUGEV1"
"380","EUGEV2"
"381","EUGEVE"
"382","EUGEVI"
"383","EUGICH"
"384","EUGIPU"
"385","EUGISB"
"386","EUGISC"
"387","EUODGL"
"388","EUODIA"
"389","EUODRO"
"390","EUONJA"
"391","EUROPH"
"392","EURYLO"
"393","F"
"394","FAGRRA"
"395","FAHRPE"
"396","FICUCH"
"397","FICUFI"
"398","FICUFU"
"399","FICUGL"
"400","FICUGR"
"401","FICULA"
"402","FICULE"
"403","FICUOB"
"404","FICUS1"
"405","FICUS2"
"406","FICUSC"
"407","FICUSI"
"408","FICUV1"
"409","FICUV2"
"410","FICUVA"
"411","FLACRU"
"412","GAEROB"
"413","GALEFU"
"414","GALEMA"
"415","GANOGR"
"416","GANUMO"
"417","GANUS1"
"418","GAR1LO"
"419","GAR2TU"
"420","GARCAT"
"421","GARCBA"
"422","GARCEU"
"423","GARCFO"
"424","GARCGR"
"425","GARCMA"
"426","GARCNE"
"427","GARCNI"
"428","GARCOP"
"429","GARCPA"
"430","GARCPR"
"431","GARCPY"
"432","GARCRO"
"433","GARCS1"
"434","GARCS2"
"435","GARCS4"
"436","GARCS5"
"437","GARCSC"
"438","GARCSI"
"439","GIRONE"
"440","GIROPA"
"441","GIROSU"
"442","GLENPE"
"443","GLOCGL"
"444","GLOCHY"
"445","GLOCOB"
"446","GLOCSE"
"447","GLOCSU"
"448","GLOCWA"
"449","GLUTM2"
"450","GLYCCH"
"451","GLYCSA"
"452","GLYPGL"
"453","GLYPQU"
"454","GNETGN"
"455","GOM1SE"
"456","GOMPCA"
"457","GOMPQU"
"458","GOMPS1"
"459","GONIMA"
"460","GONITO"
"461","GONOGR"
"462","GONYMA"
"463","GORDSI"
"464","GREWAN"
"465","GREWBL"
"466","GREWFI"
"467","GREWLA"
"468","GREWMI"
"469","GUIOS1"
"470","GYMNEU"
"471","GYMNFO"
"472","GYNOAX"
"473","HARMKU"
"474","HARPCU"
"475","HEL1AT"
"476","HEL2VE"
"477","HERIEL"
"478","HERIJA"
"479","HERISI"
"480","HOMACA"
"481","HOMADI"
"482","HOMALO"
"483","HOPEDR"
"484","HOPEME"
"485","HOPESA"
"486","HORSBR"
"487","HORSCR"
"488","HORSFL"
"489","HORSFU"
"490","HORSP5"
"491","HORSPO"
"492","HORSPS"
"493","HORSPU"
"494","HORSS1"
"495","HORSS2"
"496","HORSTO"
"497","HORSWA"
"498","HUNTZE"
"499","HYPORA"
"500","HYPOVE"
"501","IGUAWA"
"502","ILEXMA"
"503","ILEXS1"
"504","INTSPA"
"505","IRVIMA"
"506","IXONIC"
"507","IXONRE"
"508","IXORC1"
"509","IXORC2"
"510","IXORCO"
"511","IXORGG"
"512","IXORGL"
"513","IXORKI"
"514","IXORLO"
"515","IXORN1"
"516","IXORNE"
"517","IXORNI"
"518","IXORPE"
"519","IXORS1"
"520","KIB2CO"
"521","KIBAMA"
"522","KINGNE"
"523","KNEMAF"
"524","KNEMAL"
"525","KNEMAS"
"526","KNEMCO"
"527","KNEMCU"
"528","KNEMFU"
"529","KNEMHO"
"530","KNEMIN"
"531","KNEMKU"
"532","KNEMLA"
"533","KNEMMA"
"534","KNEMPA"
"535","KNEMPS"
"536","KNEMSC"
"537","KNEMST"
"538","KNEMSU"
"539","KOILLO"
"540","KOKOLI"
"541","KOKORE"
"542","KOOMMA"
"543","LANSDO"
"544","LASIAT"
"545","LASILO"
"546","LASIS1"
"547","LEPIFR"
"548","LEPISE"
"549","LEPITE"
"550","LEPITH"
"551","LEPTGL"
"552","LICASP"
"553","LITCHU"
"554","LITHCO"
"555","LITHCU"
"556","LITHCY"
"557","LITHEW"
"558","LITHLU"
"559","LITHRA"
"560","LITHWA"
"561","LITHWR"
"562","LITSCA"
"563","LITSCO"
"564","LITSEL"
"565","LITSER"
"566","LITSFE"
"567","LITSFI"
"568","LITSFU"
"569","LITSG2"
"570","LITSM1"
"571","LITSM2"
"572","LITSNI"
"573","LITSRE"
"574","LITSTO"
"575","LITSUF"
"576","LITSWR"
"577","LOPHFL"
"578","MACACO"
"579","MACAGI"
"580","MACAHO"
"581","MACAHY"
"582","MACALO"
"583","MACARE"
"584","MACCAY"
"585","MADHL2"
"586","MADHMA"
"587","MALLGR"
"588","MALLHU"
"589","MALLLE"
"590","MALLPE"
"591","MANGFO"
"592","MANGG1"
"593","MANGG2"
"594","MANGIN"
"595","MANGLA"
"596","MANGM1"
"597","MANGM2"
"598","MANGQL"
"599","MANGQU"
"600","MANGRU"
"601","MANGS1"
"602","MANGS2"
"603","MANGSU"
"604","MASTPE"
"605","MASTTR"
"606","MEDUGR"
"607","MEL1"
"608","MEL1AN"
"609","MEL1AU"
"610","MEL1CA"
"611","MEL1FU"
"612","MEL1S1"
"613","MEL1TO"
"614","MEL2MA"
"615","MELISU"
"616","MEMEAM"
"617","MEMECA"
"618","MEMEDI"
"619","MEMEEX"
"620","MEMELI"
"621","MEMEME"
"622","MEMEMI"
"623","MEMEO1"
"624","MEMEO2"
"625","MEMEPA"
"626","MEMEPU"
"627","MEMEWA"
"628","MESUCO"
"629","MESUFE"
"630","MESUGR"
"631","MESUKU"
"632","MESULE"
"633","MESURA"
"634","METATR"
"635","MEZZLE"
"636","MIC1CA"
"637","MIC2VA"
"638","MILILO"
"639","MILLAT"
"640","MILLS1"
