"","allsp","","","","","","","","","","","","","","","","","","","","","","","","","abund"
"17","BETLUM","0.787036830748425","0.8283598640531","0.847730455896957","0.863413413474805","0.863129774883598","0.883145211709201","0.904201913247559","0.918845295161559","0.152","0.122","0.116","0.112","0.094","0.13","0.194","0.234","-1.42363361994494","-1.48440861336678","-1.48951188168141","-1.48796678841232","-1.63593305147445","-1.51783236605171","-1.34605273332681","-1.22865640853378","12"
"18","CALMEM","0.675241461712497","0.651684313859725","0.72042727649947","0.767579535704227","0.801536947993529","0.824578456416009","0.835247716030737","0.852394460297369","0.002","0.002","0.002","0.002","0.002","0.006","0.004","0.004","-3.2564264016856","-4.25312830760996","-3.81507927604027","-3.55485957035249","-3.28913632111407","-3.10226523854261","-3.0876871689662","-2.91817736109388","22"
"19","CAMCUS","0.763995550579655","0.796425405385909","0.809566884786596","0.81894175113562","0.826694214300973","0.834254905634611","0.84140362699388","0.848253504894064","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","-54.4789024991446","-56.6298717629585","-57.5373632421702","-57.5712085428066","-57.8899385109687","-57.8632078529019","-57.6907083268211","-57.4488111202151","14306"
"20","CARVIM","0.953219850527106","0.976351161426497","0.999729078056163","1.00900366870515","0.997926916782983","0.999408695962055","0.995225614440221","0.993763589928245","0.318","0.538","1","0.792","0.95","0.966","0.864","0.82","-1.01455491233665","-0.643513444490622","-0.0176760858160772","0.274257662416253","-0.0810341292888441","-0.0235120262565164","-0.170831269661272","-0.225070608226554","127"
"21","CASEYR","0.88730922590221","0.926793550581181","0.998749712293411","1.0031192173733","1.02649410355072","1.02945616421264","1.03270797480099","1.03225764436211","0.186","0.286","0.96","0.942","0.6","0.566","0.512","0.49","-1.28055560794782","-1.03786413805109","-0.00325315258850496","0.0658326537784569","0.493414431879561","0.5773591691212","0.668484034149114","0.694604168761482","31"
"22","CELACU","0.841108353322023","0.801513469708045","0.807850328872485","0.815501908217007","0.82075969743752","0.833794676048801","0.84770544210947","0.866525897284287","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","-2.96438922966052","-4.80622234607566","-5.11007949488677","-5.31995482980708","-5.45246887020041","-5.30536692074808","-5.11366870060549","-4.71022665133947","76"
"23","CELSTY","0.843340433720615","0.820177799989048","0.807849787830023","0.791977533474452","0.79246873477655","0.800765208603938","0.811491535853399","0.814776362919524","0.016","0.002","0.002","0.002","0.002","0.002","0.002","0.002","-2.07081788671811","-2.9899954083974","-3.55122516858372","-4.13891576080827","-4.37100800766044","-4.41886006867047","-4.36162565138716","-4.46812487383835","43"
"24","CEPSIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"25","CERCAM","1.11403045380566","1.02180574454208","0.980011676662281","0.990106430396999","1.00207230022329","1.00766485456372","1.01137616425641","1.01304219013372","0.008","0.496","0.506","0.686","0.912","0.706","0.564","0.478","2.84980547703672","0.660994143610586","-0.726657620096424","-0.391744921079224","0.0818705526940973","0.342693972808741","0.545911003485925","0.672296582413083","157"
"26","CERSCH","1.10853949052715","1.03263296862087","1.00434004325299","0.992750796739606","0.987160665630974","0.979630935575847","0.973716544241264","0.969360055371101","0.002","0.076","0.812","0.574","0.318","0.116","0.034","0.01","4.69566893682595","1.77829181197186","0.20761677634311","-0.538199820956378","-0.981712788884613","-1.61901103118233","-2.19641736908508","-2.70505512189485","446"
"27","CERSER","0.772885677234571","0.727785398358533","0.766425159845274","0.761413216649676","0.760738839296056","0.754077251384136","0.764459398963948","0.781902582711792","0.21","0.036","0.046","0.044","0.036","0.014","0.022","0.032","-1.20212728444212","-1.81559113006644","-1.69163747920922","-1.83646878960724","-1.90344652906709","-2.01219471887366","-1.98395260830658","-1.89260182446317","11"
"28","CINJEN","0.820741594710987","0.890490942124381","0.92515430254363","0.96108670150397","0.969444348904315","0.980700181820168","0.981086898789818","0.97254035347097","0.232","0.396","0.518","0.77","0.822","0.882","0.846","0.744","-1.20626882880062","-0.89550055440072","-0.670634598996134","-0.347903147154223","-0.289610219050374","-0.174378662457921","-0.18320011908975","-0.324343233365427","14"
"29","CINSUB","1.25142857867852","1.14231245852936","1.10430730958467","1.06840081383709","1.04162810767692","1.02568537826559","1.0279000869507","1.03208275504435","0.084","0.196","0.266","0.42","0.626","0.75","0.718","0.652","1.82074788125999","1.32878504470035","1.09629449821869","0.785626722340842","0.495945098780412","0.31514523241163","0.370028662385871","0.462273192038537","13"
"30","CLEBAR","1.00876181843962","1.02855518466086","1.042786866065","1.04194816530224","1.04256121898996","1.04444354081489","1.04765298470348","1.04852918632431","0.624","0.09","0.01","0.002","0.002","0.002","0.002","0.002","0.439413182230091","1.79337519145012","2.95123824452958","3.07128135520257","3.27805179843425","3.55572009046707","3.95209639666998","4.14095989524904","612"
"31","CLEPAC","1.13073663506462","1.08195477212812","1.07024378880146","1.06547473044822","1.06365060529285","1.06085655719486","1.0570790342879","1.05424629080509","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","19.121207384979","15.6913570458218","15.202237622929","15.4294422317019","16.1398687464618","16.3438016787958","16.0272407425385","16.0069502341652","5365"
"32","CORCON","0.935555754577573","0.936630644932565","0.96154660761206","0.972899327675542","0.988529319790181","1.01017552498444","1.00532553768603","1.008392210466","0.492","0.4","0.59","0.678","0.878","0.852","0.922","0.866","-0.688071497904458","-0.865905347550401","-0.59004833580502","-0.467419434704893","-0.217046200494127","0.184150989560375","0.0970969126891205","0.180210347938574","31"
"33","CORGLA","0.849812443896959","0.812524088122143","0.803654449999663","0.79128925258613","0.794726397375733","0.802341312740162","0.807980878118671","0.816855793507701","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","-4.64646710968629","-7.14935804676721","-8.06863759459579","-9.14654672016375","-9.43162044219382","-9.56742492622629","-9.78326364626986","-9.77645933800395","215"
"34","CORHON","0.866522841649472","0.866635831650495","0.87308472352523","0.88191594797679","0.890266183822232","0.898948570351379","0.910203139812525","0.918187665170694","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","-3.28661677660361","-3.96564583320875","-4.20518936862443","-4.21919673456753","-4.16547965342723","-4.08194227402648","-3.80846088984958","-3.62871371897985","139"
"35","CRYJAP","0.59599691516162","0.677419480627019","0.707938456178688","0.727021701753509","0.737059410718404","0.753101612435836","0.76851158729828","0.791137567545875","0.002","0.002","0.002","0.002","0.004","0.008","0.008","0.008","-2.635850332899","-2.65710722420588","-2.56305776676532","-2.5326554706115","-2.57608364793698","-2.52892980456771","-2.45706871250681","-2.29259653083808","18"
"36","CUNLAN","0.988712842757951","1.03370460262007","1.04459016425038","1.04625823630907","1.04709231730826","1.0463992123144","1.04675962627635","1.04655852054522","0.028","0.002","0.002","0.002","0.002","0.002","0.002","0.002","-2.04151446020536","7.44708641491831","11.0639056055352","12.6081768144221","13.6993739191764","14.5578200710837","15.743669797654","16.7890613958585","8305"
"37","CYCGLA","0.910526186770955","0.91219130575707","0.925161004989019","0.910263352450043","0.958283027955033","0.993236750949956","1.03691610247627","1.04909935537424","0.832","0.7","0.74","0.584","0.808","0.986","0.772","0.698","-0.344004508021756","-0.447620642694731","-0.429894361603942","-0.580407314337574","-0.284233254729767","-0.0450600260222819","0.291012221230563","0.404849159563495","4"
"38","CYCGRA","1.50750335955294","1.39108173648983","1.40959009872745","1.34123912197385","1.25278551866454","1.2161804050356","1.22432634275201","1.17380666620161","0.082","0.102","0.054","0.082","0.144","0.186","0.136","0.228","2.03521891752954","1.84717985265167","2.1434146008047","1.92323167002902","1.51082421949229","1.37370058551653","1.50335094431582","1.22484445390716","4"
"39","CYCMUL","0.900306613707697","0.910726314479496","0.91592411844518","0.921786144972812","0.925462439759145","0.929020144343875","0.931813587856275","0.934354684568907","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","-15.6138034340185","-17.5713689665307","-18.0934116892953","-17.7626454787735","-17.8412320467999","-17.8465685436327","-17.9728712193236","-18.0425717545331","6437"
"40","CYCSTE","0.960853705658287","0.972012171412162","0.983839118445021","0.987293840595729","0.990882598740969","0.994503299882129","0.995926832101673","0.997260747755207","0.002","0.002","0.054","0.116","0.202","0.396","0.506","0.65","-3.41336919989673","-3.1133786075978","-2.00743093841895","-1.69893307935749","-1.29062650912716","-0.820521273930264","-0.628503287142216","-0.432384706895195","2046"
"41","DALMIL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"42","DAPKIU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"43","DAPMAC","0.995973557153283","0.959552540452794","0.948564435771607","0.95114503629845","0.956752897921358","0.96170058100107","0.966836491541086","0.970714240354771","0.686","0.002","0.002","0.002","0.002","0.002","0.002","0.002","-0.350400462113525","-4.62745062146268","-6.40141336204948","-6.57853530917221","-6.25479887089179","-5.87844832408496","-5.36525610902103","-5.01167520733662","2093"
"44","DENDEN","1.05882164880193","1.02013951319675","1.01311103569906","1.01160348981069","1.01088106343962","1.0094680280844","1.00836933060735","1.00794402414346","0.002","0.15","0.324","0.352","0.352","0.414","0.47","0.46","3.41500525981245","1.42454610571462","0.984888128328842","0.934016899894688","0.92715426476378","0.844493872401568","0.776330535527291","0.773065344208629","1034"
"45","ELADIF","0.812504883167272","0.798272138991846","0.801976896692608","0.8195746922091","0.83301247010877","0.84783259123786","0.856042164357605","0.864781699006514","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","-6.449003023338","-9.2473185452394","-10.0651145790934","-9.93443963188481","-9.71230826294797","-9.33417958708822","-9.22593330406387","-9.11453000766989","282"
"46","ELAGLA","0.792941850276178","0.723457829569698","0.693532280011814","0.703011949434472","0.723020556995038","0.760604897306236","0.791514564124016","0.819288027459063","0.088","0.006","0.002","0.002","0.002","0.002","0.004","0.01","-1.53519766149933","-2.56542245550528","-3.09285033745842","-3.20181878196959","-3.16491802267933","-2.88150743676864","-2.66770231060312","-2.45729493272753","18"
"47","ELAHEN","0.40965195088042","0.283753947114557","0.293719776327236","0.302775478438642","0.321126516485405","0.317784922062384","0.341402523674376","0.387263459546801","0.028","0.002","0.002","0.002","0.002","0.002","0.002","0.002","-1.68547257488822","-2.28216776827334","-2.36592850129863","-2.45102380862217","-2.47647254262213","-2.57799944864992","-2.56125981670648","-2.4495766449388","3"
"48","ERYSIN","0.982678183607391","0.975103497293921","0.971640764499362","0.977941148599919","0.980592870388509","0.982299361056919","0.983324975537277","0.983907204437133","0.258","0.048","0.01","0.038","0.048","0.044","0.05","0.038","-1.14304501634011","-2.09292677385469","-2.64194542777048","-2.21113541564758","-2.06531721154142","-2.00509160369241","-2.0079866424509","-2.06207574831034","1014"
"49","EUOHAM","0.47326436000618","0.625623487053699","0.795506516380719","0.830305791535233","0.811814313928756","0.803151203418866","0.826709687629884","0.847173208036845","0.012","0.028","0.23","0.268","0.182","0.144","0.162","0.206","-2.17424088456267","-1.90632997651225","-1.17338582232673","-1.06225316070427","-1.26482597213233","-1.41073071978912","-1.32697715793849","-1.25023525045327","5"
"50","EUOMYR","0.747397467385024","0.737069252805124","0.749681194718468","0.746801616817228","0.755214957223243","0.762345895190517","0.772752717540706","0.780824335444195","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","-4.27612580916125","-5.49626621474898","-5.66315823239611","-6.04160207194331","-6.10773176756172","-6.17106330868675","-6.14522929815452","-6.16418938929843","93"
"51","EURALA","0.883209477806314","0.893465657114969","0.902348284181783","0.910118287993554","0.91909271211542","0.926467058432271","0.9324399232607","0.937098611284927","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","-22.4732448298212","-25.7626638971819","-26.7121598869155","-27.2427785277447","-26.2011737877633","-25.3002548976209","-24.5981313837542","-24.1821263163461","8141"
"52","EURHEB","0.962537843249363","0.971855584821927","0.977499717681183","0.981714928642821","0.984849358061707","0.988157217141617","0.99049961521808","0.992316260105349","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","-11.5517094929549","-11.308032533949","-10.2259904488968","-9.11344335943497","-8.07131557872385","-6.72695742360788","-5.71908607839119","-4.85307254745678","22520"
"53","EURMUR","0.854939247275773","0.863555039740906","0.859859518525517","0.863979170692997","0.870693337837682","0.872470613873331","0.874910498046878","0.877905753582275","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","-8.55148045205317","-10.0447351925789","-11.1806036255191","-11.4022586051883","-11.2065217313456","-11.4227841201475","-11.5628452232258","-11.6467451484699","952"
"54","EURRUB","0.947841658682729","0.981880102402894","0.994109882438974","1.000201618228","1.00298007408376","1.00475234832309","1.00610792052657","1.00626632579067","0.002","0.002","0.02","0.936","0.198","0.04","0.012","0.002","-13.6968577585126","-6.16115979159809","-2.25825930522107","0.0603234861682963","1.27216523521297","2.14754946806346","2.90551020896906","3.11142355990331","16563"
"55","FAGLUC","0.993273607090666","0.999553500975375","1.00487195050678","1.0089050740371","1.01046529172347","1.01175340395746","1.0123468807077","1.01157642067155","0.476","0.91","0.52","0.188","0.098","0.048","0.026","0.026","-0.725993909491791","-0.0635131493944732","0.667425385265331","1.32677009368951","1.64867058934938","1.94668906949843","2.14056346909419","2.10701411888032","2711"
"56","FICHET","0.973031667903582","1.0211206667962","1.04224411318141","1.07356392581917","1.08853191993281","1.08472395872242","1.07018126043054","1.07225635697728","0.92","0.752","0.542","0.298","0.2","0.198","0.254","0.224","-0.163969221047882","0.309873157893812","0.601421051647487","1.04390866132004","1.29892778701658","1.31415737126452","1.17432919381743","1.26228718475536","15"
"57","FOKHOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"58","GAMCIL","1.1100696885062","1.06215485205294","1.09060590790954","1.09779762955741","1.09906982597137","1.0984758913653","1.09541527449095","1.0797865465741","0.204","0.328","0.116","0.074","0.04","0.042","0.038","0.052","1.32461331101927","0.977598168881763","1.58152524879997","1.84683502833679","2.02353712129178","2.12778660779118","2.16496778402304","1.88774615026344","33"
"59","HALMAC","0.868910308750849","0.846261556402751","0.867038366701943","0.875329046848342","0.884590988621152","0.882614500857413","0.883897019064702","0.885547812382276","0.062","0.006","0.01","0.006","0.01","0.008","0.006","0.004","-1.79883773988439","-2.66085435171081","-2.55535921366224","-2.54505164302827","-2.49541624387161","-2.66503618975549","-2.76937215522936","-2.86010387631623","71"
"60","HOVDUL","0.786058446087018","0.871413960966081","0.93312274277977","0.993722770527716","1.00696748505632","1.00166962052257","1.01020603390213","1.00525016562722","0.278","0.394","0.616","1","0.93","0.976","0.932","0.964","-1.12783258520313","-0.851937578759977","-0.508752105364647","-0.0427048969362665","0.0561211058510082","0.00311882223806613","0.083420490026706","0.040988937858546","6"
"61","HYDCHI","0.727673386901988","0.788152177416622","0.815183078136176","0.832728182915657","0.846398452159095","0.858121269660744","0.868092557807723","0.87497455313807","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","-13.1219134171735","-13.0261343354515","-12.8763851369586","-12.9510879522788","-12.6659513593748","-12.2874444320972","-11.9860019365289","-11.850460756597","496"
"62","HYDPAN","0.718546347353945","0.763519601286955","0.787474894215427","0.80509494456968","0.821640788595789","0.835743334860463","0.848184389279002","0.859459151968987","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","-12.4026765969805","-13.8428696350598","-14.0970083490095","-14.2346943057032","-13.9490201742077","-13.6222972600633","-13.2795243565172","-12.930874468897","424"
"63","IDEPOL","1.07193319946987","1.05043091780789","1.11308536400766","1.06913069918564","1.08858378944384","1.09464516004314","1.09441128543033","1.08538750100442","0.674","0.724","0.416","0.574","0.462","0.418","0.418","0.436","0.348423416474244","0.302791970049335","0.788490497804805","0.539864508506709","0.719817027347656","0.803861638894925","0.842099368940197","0.795847633869994","7"
"64","ILECRE","1.18726981977036","1.11566829777453","1.11038222038111","1.1146290982516","1.11017604272712","1.10134284347419","1.09823240589445","1.0922130980797","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","8.54066791515745","6.84996234321039","7.20008101589165","8.15652073220813","8.3540661952538","8.13301181886681","8.29692186953192","8.17949687802738","456"
"65","ILEEDI","0.988522292541846","0.968284768523285","0.969049360130147","0.970141960901056","0.973805182609822","0.973156335838796","0.974651872673318","0.97580749654093","0.388","0.002","0.002","0.002","0.002","0.002","0.002","0.002","-0.908646744697428","-3.2103747500741","-3.44261027321357","-3.55395814306935","-3.29297900220865","-3.55950669126127","-3.51574724320565","-3.51664638024898","1632"
"66","ILEFIC","1.05223351007261","0.871942000157022","0.738940897795359","0.669523492065359","0.668101756575408","0.636369005529208","0.614393687189706","0.613324140801034","0.83","0.746","0.296","0.14","0.12","0.056","0.036","0.026","0.17917137141707","-0.458363528028261","-1.01499106519256","-1.34474212333832","-1.40187683208826","-1.59044802105636","-1.75766370347709","-1.82762479943405","3"
"67","ILEFIO","0.976352515978513","0.944527859699299","0.938954107776435","0.942289324266368","0.942593510015897","0.942509718442505","0.945482700680025","0.945123873256006","0.456","0.02","0.004","0.002","0.002","0.002","0.002","0.002","-0.79559314005583","-2.35711161635808","-2.90863598902301","-2.98189897605726","-3.16848564959467","-3.34831506049098","-3.33696714686158","-3.52289393224205","271"
"68","ILEFOR","0.790329717971337","0.797510826005623","0.803582504136215","0.808809786241414","0.8152701380281","0.820500901486793","0.825548811643395","0.831806690757271","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","-16.5368695041146","-19.8225824012814","-20.8064456491552","-21.5343194991451","-21.7777666073403","-22.1180194262356","-22.4894769945521","-22.7072396594495","1803"
"69","ILELAT","0.686679816514441","0.730565696432199","0.729223530859137","0.671886983803729","0.687836592651619","0.682044097238924","0.656897466648963","0.681057340185813","0.458","0.49","0.494","0.344","0.372","0.332","0.276","0.308","-0.818926947291182","-0.794885059770461","-0.838390647743187","-1.012918722136","-0.987356556083286","-1.01430427723399","-1.10613060365197","-1.05255566874621","2"
"70","ILELIT","1.01915476385423","1.03337971367994","1.0420230341999","1.04606303840407","1.0445431401685","1.03939420208376","1.03800221795374","1.03557961358553","0.624","0.236","0.09","0.062","0.048","0.052","0.044","0.044","0.513976284903317","1.18148381523485","1.71636890038467","2.03124681546188","2.08443382023706","1.96226969490805","2.011752774218","2.00074138174546","188"
"71","ILEPED","1.08961405689905","1.06503885363769","1.07150130608767","1.08265055230781","1.0855942355395","1.08611454617845","1.08489907985772","1.08143346756454","0.002","0.006","0.002","0.002","0.002","0.002","0.002","0.002","3.63019574601708","3.30484813187756","3.98382605644689","4.97244880727198","5.49144594408138","5.83535948531671","6.0900351223591","6.17668135681588","385"
"72","ILEROT","1.09387976556457","0.871146335700079","0.88228557808424","0.907206680555926","0.92756615395862","0.938617969554019","0.937009050479524","0.937107622398364","0.804","0.71","0.668","0.726","0.796","0.824","0.806","0.8","0.273947661542026","-0.455179265698451","-0.466864644858382","-0.390370821111579","-0.319120857354151","-0.282284667807644","-0.313307953758864","-0.330339103299916","2"
"73","ILESUA","1.07805341369008","1.05500068061404","1.04937746289208","1.04452814989989","1.04205351511012","1.03860141876202","1.03575709621589","1.03258422517405","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","10.3474284845386","9.51433600464045","9.3790364497673","9.13688093484572","9.18992719324511","8.86346650752231","8.66413465997019","8.23694290986271","4109"
"74","ILETRI","1.04227604377317","1.15963141663735","1.02494764230976","0.960100061595863","0.952846261202993","0.955188434965803","0.97681626966858","0.986338630343833","0.808","0.332","0.796","0.766","0.726","0.724","0.896","0.962","0.173593081850106","0.953153095469828","0.175633552512538","-0.306552137020914","-0.38332056605072","-0.383765706752078","-0.200057830934197","-0.120658862889622","5"
"75","ILETSO","0.870289376866023","0.867979394167361","0.877602101183987","0.88670720346586","0.894179239743106","0.89846019021292","0.907669913364097","0.915763818099853","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","-4.08923250073623","-5.27989901113539","-5.46502729883304","-5.38699594668531","-5.33453852698258","-5.31742431422275","-4.99972700497821","-4.7659074019862","303"
"76","ILEWEN","0.965635898174703","1.01474194453354","0.997642695898089","0.979788104875697","0.970103100723331","0.955045086594577","0.943021469148794","0.939835832766327","0.542","0.796","0.964","0.594","0.402","0.218","0.098","0.064","-0.608599302755022","0.243720631252035","-0.0921319127423982","-0.51913402512108","-0.783053961444015","-1.22312950436504","-1.63481057334598","-1.80851442743411","69"
"77","ILEWIL","0.991845030470113","0.980908665457353","0.973927031883425","0.975433972459423","0.975012575734605","0.973405029613516","0.974002167500296","0.976283507152432","0.676","0.22","0.064","0.064","0.046","0.014","0.016","0.016","-0.421592390563928","-1.26248266538564","-1.92066700516242","-1.95412728228381","-2.11960348013845","-2.39763341148943","-2.48876916291241","-2.42075284064083","762"
"78","ILLJIA","0.930691119152664","0.927682678917106","0.922536582037672","0.91403364147769","0.912796795382781","0.910501540527944","0.91001741384013","0.912792300352659","0.006","0.002","0.002","0.002","0.002","0.002","0.002","0.002","-3.19878287832885","-4.43595222931774","-5.17184095632415","-6.04991605459487","-6.28172139585383","-6.63181071461682","-6.88299210846152","-6.86743917796386","673"
"79","KADLON","0.730160127200394","0.691553084376313","0.701780383090338","0.738197820897783","0.75718979333364","0.742785207027225","0.753777965879559","0.778854673136392","0.056","0.002","0.002","0.002","0.002","0.002","0.002","0.004","-1.70153282850004","-2.41764600417974","-2.67564061024086","-2.62700331720441","-2.66546935942573","-3.06332214144807","-3.16261952320307","-3.03543298534225","11"
"80","LIGMOL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"81","LIGSIN","0.861662952350602","0.906305783279538","0.947407634519899","0.979562552977544","1.00175681059852","0.999227684131094","0.991533360408018","0.9871164210179","0.056","0.098","0.266","0.588","0.954","0.948","0.784","0.658","-1.9361387962364","-1.69904444674838","-1.12428575726629","-0.504528185407232","0.0259511478320256","-0.0405382732028884","-0.270486461349696","-0.418486376201498","40"
"82","LINERY","0.827315923017228","0.827135179951666","0.840655723767785","0.845834382952425","0.860310141191039","0.874680903825348","0.886591265229713","0.896188053346506","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","-7.17035500490666","-9.30365632293109","-9.59909401553581","-10.1976546993347","-9.94704374138015","-9.52451304068781","-9.11575739968284","-8.85153864731853","426"
