"","allsp","","","","","","","","","","","","","","","","","","","","","","","","","abund"
"11","AGALAC","1.13204742535547","1.08620324055713","1.05904855620403","1.07570128793404","1.03593246373636","1.01418590933478","1.02660819806286","1.02390189328925","0.094","0.126","0.18","0.038","0.246","0.6","0.27","0.292","1.73334801333025","1.61783152696581","1.36642107144165","2.13111801058427","1.21769694201105","0.536758285552303","1.12291614004766","1.10306038700913","22"
"12","AKETRI","0.763906898725414","0.80944041021644","0.893574175145652","0.961477558043117","0.942822583503662","0.88939047695989","0.919357639858955","0.925407409502542","0.226","0.198","0.434","0.768","0.602","0.252","0.396","0.404","-1.23337000441749","-1.31281965498915","-0.861415642968649","-0.373495165939757","-0.590983196369774","-1.19962255913108","-0.926269115373339","-0.918499529070807","4"
"13","ARAELA","1.19654008247297","1.13204895170732","1.06694219793107","1.08346843120106","1.07027973289201","1.02341153816392","1.02208559525147","1.02442440665624","0.244","0.222","0.41","0.174","0.192","0.634","0.63","0.566","1.23120870299676","1.2677035851136","0.850873593138157","1.36418638083467","1.33794322530425","0.531359234878871","0.572036599708017","0.66917672635994","4"
"14","AUCHIM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"15","BERKUL","0.855144055044789","0.871614900093594","0.894841952316386","0.947504011245078","0.988083677386199","0.997116489711156","1.01838701201645","1.03534724264111","0.012","0.004","0.006","0.102","0.68","0.924","0.406","0.084","-2.53571248201611","-3.01981272841163","-2.91405118217137","-1.65857958499712","-0.420095416166874","-0.0993354199186904","0.846823109538381","1.70850296738096","44"
"16","BERVIR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"17","BETLUM","1.07306987098096","1.06317568668515","1.0992846203006","1.13049215138766","1.12503539395023","1.14175889214045","1.13265344962399","1.14187861303759","0.516","0.408","0.126","0.014","0.024","0.004","0.004","0.002","0.693643931110374","0.849364700590906","1.61727575962589","2.44088484374486","2.57850911572035","3.14112111992058","3.12562071621156","3.48197370581143","12"
"18","CALMEM","0.964886803398449","0.911924737577706","0.964747873682234","0.977015626024832","0.984843102194883","1.00241416391419","1.00967482477705","1.00740904584258","0.674","0.112","0.458","0.562","0.68","0.894","0.668","0.738","-0.473340486873954","-1.6208206704624","-0.807672067235857","-0.635731346466577","-0.472376371485566","0.135922089623132","0.426560808643637","0.347020793444472","22"
"19","CAMCUS","0.8376117225521","0.887951593308777","0.914329487527283","0.933907615130125","0.947052925300412","0.95702537598464","0.964412307642327","0.970737358446348","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","-49.250535527373","-47.0891488862577","-45.1312975412866","-40.2868822068301","-35.6875530305814","-32.0664461774587","-28.3959509159289","-24.4882534972486","14306"
"20","CARVIM","1.02581721713197","1.02196544631535","1.04834245041384","1.05043693027173","1.04070662221244","1.04249711955599","1.04216056084452","1.04061083721577","0.458","0.45","0.032","0.01","0.018","0.006","0.002","0.002","0.744233170763384","0.799328974982802","2.14137388678229","2.54961326501268","2.37189851471904","2.80366844074532","3.08377638373864","3.20674997601802","127"
"21","CASEYR","0.932779158861859","0.986367487254809","1.04032094335721","1.03928236108482","1.00221181886859","0.984841414103693","0.990624433086167","1.0001948476754","0.4","0.816","0.29","0.22","0.914","0.542","0.68","0.988","-0.89138782757837","-0.258202992815103","1.03215183464603","1.21443453057326","0.100533875529841","-0.644475894921285","-0.421063647164905","0.0386437655151815","31"
"22","CELACU","0.884868163624152","0.946298157907402","0.997916112633946","1.00214235159742","0.996129303246647","1.00398658037399","1.00963420810453","1.00806754229681","0.006","0.058","0.936","0.906","0.834","0.832","0.526","0.538","-2.73777923851139","-1.92509771701217","-0.0813828037319389","0.125623415609113","-0.234079440872216","0.250497788650119","0.688732239178529","0.618459854280195","76"
"23","CELSTY","0.941296933066315","1.00937005918987","1.03962487539316","1.05497852128952","1.06307127986181","1.05426968523891","1.05313572357551","1.03892251710537","0.352","0.782","0.222","0.038","0.01","0.02","0.012","0.034","-0.97125144370099","0.28943306166988","1.27344935157075","2.04675265464013","2.65340346632755","2.5307602719271","2.71519578968911","2.15588686233632","43"
"24","CEPSIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"25","CERCAM","1.18718970175562","1.09962984177903","1.03790639409613","1.03424276651751","1.03402525478414","1.04133144646155","1.0424937735977","1.04093735392865","0.002","0.002","0.028","0.012","0.006","0.002","0.002","0.002","5.9671209851319","4.62079628605919","2.12920647516183","2.34537367409561","2.84043903119125","3.96866363746924","4.64393989818729","4.88816394627215","157"
"26","CERSCH","1.19688926746086","1.12879102894343","1.08110826771722","1.05035388926773","1.03177026040703","1.02199065476874","1.01789236224008","1.01431687585306","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.006","10.7742700818617","9.68219637377287","7.76094881621673","5.83119392809349","4.36229806748869","3.4396934674318","3.15867435060371","2.7783874088682","446"
"27","CERSER","0.89955791916602","0.958696441627751","0.93534053545073","0.988686679839575","0.988325074315374","1.01157503785484","1.02294318060922","1.03729977843153","0.514","0.716","0.418","0.914","0.876","0.85","0.7","0.524","-0.714364586961529","-0.423651056649512","-0.795336871256923","-0.17708316054661","-0.210851483701845","0.175704195505657","0.390428814446941","0.669489951960979","11"
"28","CINJEN","0.950671740518972","0.956629542428162","0.990957551933428","1.02831769642693","1.04334127475838","1.02282103554759","1.01726826769352","1.0097669919578","0.766","0.626","0.88","0.588","0.294","0.53","0.632","0.786","-0.391275445380409","-0.563451626747932","-0.140217161299106","0.616341026572985","1.11612587652141","0.671829036843917","0.53462221332148","0.337228922197746","14"
"29","CINSUB","1.26750803866231","1.14739911916979","1.08649346489517","1.02785461958495","0.977932654846262","0.964970801444431","0.96630290100413","0.976729091231178","0.02","0.042","0.12","0.548","0.598","0.348","0.284","0.442","2.53180165781826","2.11192885925734","1.58803229219405","0.629123579158388","-0.552979689304414","-0.987725004258971","-1.05770046155423","-0.7950627136793","13"
"30","CLEBAR","1.03153658893458","1.06582491353308","1.07105887905518","1.0609908415997","1.04506056912614","1.03810016187955","1.03686705731572","1.03281634443497","0.042","0.002","0.002","0.002","0.002","0.002","0.002","0.002","2.05389563219468","5.74184465810558","7.55355251083911","7.70028098948431","6.58917358263731","6.38685017081292","7.00715839515109","6.79246115957812","612"
"31","CLEPAC","1.12710003782291","1.08571228025631","1.05859452501961","1.03631589873531","1.01997084463445","1.00859341705108","1.00004113582","0.993976929246035","0.002","0.002","0.002","0.002","0.002","0.002","0.996","0.002","24.6956412021441","23.7776368200443","20.0494449183511","14.753922151328","9.29524529121587","4.43041845851209","0.0128412390253969","-3.69634875126138","5365"
"32","CORCON","1.04003386522586","1.05903166316595","1.08231569579365","1.09931389874824","1.11502385269967","1.12684522396692","1.12140087100496","1.12393615220183","0.58","0.254","0.05","0.006","0.002","0.002","0.002","0.002","0.591590321807641","1.15814505251328","1.98066063646726","2.83671703108073","3.70185453791737","4.41458495139371","4.64518499790581","4.973976660611","31"
"33","CORGLA","0.974543446317411","0.9792202185463","0.989473219152995","0.996979256587866","1.00581350456256","1.010384765365","1.01877159114063","1.02583161785161","0.322","0.294","0.498","0.822","0.59","0.294","0.036","0.002","-0.984088736689907","-1.0835778611603","-0.670532738710674","-0.220650506804378","0.520582020773741","1.05135585207243","2.12813220677882","3.19721245573894","215"
"34","CORHON","0.968179342094309","1.01831866826407","1.03166794380459","1.04276754551772","1.03348799982637","1.0251446541971","1.0208553293068","1.01802589867466","0.314","0.476","0.12","0.01","0.022","0.054","0.056","0.064","-1.00874173166359","0.697913274801612","1.59936076569998","2.64678397035845","2.35691719154702","2.01519484671749","1.89885238325438","1.76494136299879","139"
"35","CRYJAP","0.712779498015751","0.935451534287149","0.956789685692869","0.945794217880507","0.957710377386548","0.951593536658569","0.947505528703771","0.948254661037715","0.008","0.412","0.514","0.306","0.348","0.228","0.18","0.152","-2.56767581768314","-0.865618120049965","-0.691845395265646","-1.02524028521089","-0.94158123488846","-1.20514056113132","-1.37413981031173","-1.44544410974627","18"
"36","CUNLAN","0.980615044487867","0.992519583381548","0.99572700237789","0.994868867972993","0.997980854047952","0.99857813598807","0.999678860008008","0.999307035592306","0.002","0.02","0.074","0.012","0.212","0.344","0.798","0.556","-4.58184650708174","-2.42236394244574","-1.78368485257399","-2.65913596854746","-1.1807360149997","-0.92638048912418","-0.216154251074176","-0.553212767690763","8305"
"37","CYCGLA","1.00815220552518","1.10582338792567","1.06158497426849","1.04053058869496","1.06711471222125","1.047667961742","1.03652330290034","1.02158052863496","1","0.516","0.632","0.708","0.466","0.544","0.606","0.718","0.0659388410683588","0.719436642504401","0.541732662302839","0.420382287743149","0.76125753856761","0.623179020718383","0.507602549057994","0.353468935503909","4"
"38","CYCGRA","1.11170135986446","1.02371924428959","1.05313740002664","0.989266811872311","0.966047917629717","0.994625072578543","0.979840784139944","0.960624431093633","0.596","0.878","0.714","0.854","0.598","0.904","0.702","0.434","0.607914571173625","0.178865621114051","0.448907852303716","-0.177807393084109","-0.505003970849582","-0.11557254906214","-0.383259217177104","-0.796911387672824","4"
"39","CYCMUL","0.970549068880402","0.982104931688846","0.987017930122265","0.993354672680542","0.994791974404699","0.995552650838049","0.997416870990212","0.99859226254399","0.002","0.002","0.002","0.008","0.018","0.022","0.154","0.39","-5.75546311118367","-5.13417496466563","-4.52378495807343","-2.7283771535043","-2.37131678171739","-2.23046315653129","-1.43214044444691","-0.842687897327394","6437"
"40","CYCSTE","1.01638929752644","1.02705746062819","1.0199131233364","1.01085900107752","1.00461461802136","0.999448052716307","0.994831009219613","0.994105809766241","0.048","0.002","0.002","0.014","0.22","0.832","0.076","0.04","1.95133632511392","4.52841426189416","4.09428740011856","2.50296491683182","1.19178443704201","-0.213030694108529","-1.73799663953477","-2.12539388699583","2046"
"41","DALMIL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"42","DAPKIU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"43","DAPMAC","1.09069783909707","1.05754891293776","1.03717796559845","1.02806170440225","1.02602392972659","1.02123867821485","1.02024515273616","1.02005663656348","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","10.6604879884234","9.72177077265849","7.58455737276775","6.8882371671597","7.16409296957764","6.51730506881677","6.77719181048741","7.15786946548803","2093"
"44","DENDEN","1.08679910899352","1.05095046891299","1.03860505576926","1.0244978407528","1.01667054230503","1.0121070342882","1.00939914542502","1.00614797262872","0.002","0.002","0.002","0.002","0.002","0.012","0.03","0.154","6.81067222591734","5.59282308384282","5.32431588125585","4.03210497401787","3.13327330773495","2.52489436909654","2.09582128208799","1.4582964420899","1034"
"45","ELADIF","0.960436394308624","0.98789775456239","0.989255274853785","1.00006378067805","1.01357787015061","1.01972157699169","1.01897249733191","1.0195096442017","0.088","0.484","0.422","0.986","0.138","0.012","0.008","0.004","-1.75664094125708","-0.723505642144196","-0.830070910186912","0.0205919994450464","1.52517893851724","2.51182620132019","2.71501565462373","3.00330105883566","282"
"46","ELAGLA","0.854362494279327","0.894246744136456","0.970965867253891","0.990150173436988","1.0194260606529","1.0479884046391","1.08997109676757","1.11467159658851","0.134","0.13","0.602","0.796","0.668","0.192","0.016","0.002","-1.58065083681572","-1.61567424131125","-0.539839319731721","-0.264771630150843","0.465461877485812","1.28596251077916","2.66977746205457","3.65519737418046","18"
"47","ELAHEN","0.73968035907724","0.708730170757846","0.80364460448949","0.850419979985476","0.879049170534988","0.859446703598986","0.87061119975601","0.918688640770654","0.334","0.13","0.262","0.326","0.382","0.246","0.282","0.438","-1.07950093984407","-1.57013038908303","-1.21226708119811","-1.04964325431784","-0.936274753321223","-1.18706695072275","-1.17496497161588","-0.817441007932189","3"
"48","ERYSIN","1.0946922943254","1.07404320974775","1.06141472815202","1.05018760557384","1.04158933169209","1.03318815279642","1.03040258563102","1.02454668296704","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","8.34021505869037","9.47733107919684","9.76683137702359","9.48055464072034","9.1776219672337","8.22128184269875","8.27665450501493","7.19912258044787","1014"
"49","EUOHAM","0.684083119816982","0.84428826793923","0.986346646213125","1.05613314786212","1.05862399191433","1.02882631293474","1.06196637089431","1.06201774186715","0.064","0.228","0.938","0.532","0.464","0.714","0.356","0.316","-1.87095691802757","-1.27417262321013","-0.137784699591319","0.649507848493814","0.737068693319654","0.410716785414326","0.925606134887602","0.987503585411606","5"
"50","EUOMYR","0.878169338312934","0.886429873669594","0.92239267204314","0.937633139222094","0.964213987119592","0.976419648673633","0.995058384472076","1.00056597436604","0.004","0.002","0.006","0.018","0.106","0.212","0.802","0.978","-2.70565411468917","-3.39784234158231","-2.7808480808446","-2.57745126370312","-1.67143319953618","-1.20923037051266","-0.27046926995333","0.0551033780149851","93"
"51","EURALA","0.94294510322351","0.955631341386352","0.970951393188477","0.982712077843911","0.991454744983771","0.996602830444016","1.00082944063583","1.00319623066228","0.002","0.002","0.002","0.002","0.002","0.026","0.564","0.018","-13.9472556294436","-15.3695244418862","-12.6015301736331","-8.79653401856236","-5.0031358226415","-2.25908135297075","0.592793016943555","2.52285179120143","8141"
"52","EURHEB","0.975567796023841","0.990243966479876","0.999336287725672","1.00358972107902","1.00604894637657","1.00849991017403","1.00848686240569","1.00811579679737","0.002","0.002","0.604","0.006","0.002","0.002","0.002","0.002","-9.98615540487187","-5.69876112830446","-0.527396182447484","3.06145061344322","6.17627332613276","9.84390351057568","10.898449851798","11.2381475871711","22520"
"53","EURMUR","0.933041526343642","0.968651249085447","0.971589758501937","0.977586820416814","0.981194530869582","0.986236484270799","0.991291094347396","0.994450563775453","0.002","0.004","0.002","0.002","0.006","0.026","0.114","0.304","-5.00962828210152","-3.18496461940664","-3.47505985846245","-3.03764520282572","-2.84435840555693","-2.29862186881952","-1.58535603582676","-1.05508333054472","952"
"54","EURRUB","0.973423245862871","0.978879579076593","0.981685930581571","0.983197571187463","0.984653541222027","0.984691946946534","0.985705450675133","0.986542993528388","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","-9.33074700245846","-10.4505621556537","-11.3581468696232","-12.6456947269415","-13.5682690545864","-15.0868814366087","-15.4629567445519","-15.8794012576064","16563"
"55","FAGLUC","1.05659929020034","1.04675858336089","1.03052008571964","1.01991563667871","1.01421321924769","1.01141824678652","1.01029077537943","1.00653903436532","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.012","7.25758995226774","8.59610486994692","6.76446932064143","5.27630602305451","4.28298015694127","3.8154682196724","3.72561175707896","2.51552510045823","2711"
"56","FICHET","0.90763435298691","1.02662242513105","1.05752053693091","1.06606501237581","1.06147233955772","1.04980002978428","1.03199840929219","1.04494780102239","0.398","0.708","0.3","0.128","0.094","0.13","0.26","0.12","-0.894712879921085","0.43545601806096","1.04677711541563","1.49187288955204","1.6322600053512","1.52743385041325","1.11593543665311","1.65237269903194","15"
"57","FOKHOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"58","GAMCIL","1.15196244521313","1.10074477654946","1.08109782698532","1.05412268361629","1.02876555387759","1.02065990252301","1.0136213391893","1.01293307337274","0.02","0.032","0.028","0.076","0.306","0.428","0.566","0.556","2.42401464010862","2.26869259363426","2.26558093936776","1.75150518447145","1.02845341679453","0.816422939384495","0.58924959339734","0.640472920036119","33"
"59","HALMAC","0.902894493658348","0.936112399686712","0.955395189208999","0.979057053997753","0.964724191337216","0.967238844106091","0.975397201702677","0.977829665050723","0.068","0.064","0.128","0.418","0.106","0.106","0.198","0.244","-1.81095936775281","-1.77096656750084","-1.57079368553383","-0.865078811144055","-1.61690290042924","-1.60994940836993","-1.27366134956672","-1.20317876770268","71"
"60","HOVDUL","0.884661324610232","0.892879774659612","0.965066119034881","1.04121820860063","1.07009553316729","1.05159593975792","1.07660543915332","1.07488643582472","0.486","0.356","0.73","0.624","0.288","0.396","0.164","0.142","-0.764103858163902","-1.02647263813849","-0.381388255212017","0.594901021934078","1.09588046998708","0.888967009998068","1.40331443287503","1.43498435722396","6"
"61","HYDCHI","0.904854311745877","0.982037316359693","0.998452667505072","0.99999495318155","1.00229381468354","1.00190655247079","1.00328029049738","1.00329079196768","0.002","0.106","0.856","0.988","0.728","0.776","0.568","0.52","-6.01940873271092","-1.62226094069203","-0.178641832003986","-0.00340582900320228","0.341012717873944","0.313101801646837","0.598092105162743","0.655155025236585","496"
"62","HYDPAN","0.834908036910625","0.911491565339062","0.943952276660865","0.957635128320367","0.971932924066252","0.980792604293731","0.989841623591517","0.995934594537716","0.002","0.002","0.002","0.002","0.002","0.002","0.108","0.45","-9.32065812468347","-7.15132523674291","-5.58505028253093","-5.06238960131933","-3.77844057681647","-2.82636785030315","-1.63023622699597","-0.734677098257848","424"
"63","IDEPOL","1.15777268190915","1.12418428587163","1.1979864573683","1.11750396244576","1.1083240977399","1.09045583893823","1.08885990093479","1.07504029529929","0.364","0.262","0.036","0.124","0.082","0.098","0.072","0.112","0.987595686981817","1.12990947126366","2.22421888492335","1.61904884553414","1.75614877969945","1.69813876777061","1.80153417952841","1.59423418950363","7"
"64","ILECRE","1.07426607503203","1.0567803452753","1.06035399873658","1.05726132813593","1.04937995214758","1.04352002073559","1.03969746329932","1.03105531059689","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","4.44319839041468","5.02395161238912","6.42722716508144","6.97866139198928","6.99522515641275","6.98946788709315","7.03193552862475","5.99627557863064","456"
"65","ILEEDI","1.06484113114859","1.03370515366327","1.01653385985714","1.00435522779605","0.996625643765253","0.992550741179861","0.986675179908739","0.985519203286671","0.002","0.002","0.008","0.344","0.414","0.048","0.002","0.002","6.65688355086368","5.04737769299797","3.02336265138816","0.965625810698884","-0.801315421239848","-2.01975563123486","-3.94389805999343","-4.5221494497561","1632"
"66","ILEFIC","1.13772502140769","1.13265425126437","1.0340654235749","0.908592819014053","0.93722177195288","0.947040619509211","0.935769854600761","0.939539828699981","0.598","0.478","0.844","0.528","0.648","0.7","0.592","0.582","0.5981966275369","0.793886360353884","0.25203843866938","-0.753649396869663","-0.572617978995357","-0.517028057268882","-0.667795684617133","-0.651715503587281","3"
"67","ILEFIO","1.07589599544626","1.04029676149227","1.00875550504838","0.986144011436983","0.970002703961131","0.964504492743708","0.954828531919515","0.955526750454771","0.002","0.016","0.47","0.218","0.002","0.002","0.002","0.002","3.47108350180678","2.55314994353431","0.717085133042675","-1.18602703307547","-3.04383268312203","-4.09719940744596","-5.72492538515561","-6.15094719783951","271"
"68","ILEFOR","0.903151854858549","0.927353016041863","0.936173403010556","0.945071998195378","0.950047376838418","0.95355446228255","0.957085242329759","0.963224922726315","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","-9.8439987143602","-10.9491113257293","-11.7685471614918","-12.3073908642113","-12.593120250125","-13.0141991326471","-13.0549790501858","-11.8711954580273","1803"
"69","ILELAT","0.52265276662354","0.962894905724642","0.935685111883723","0.900911840547817","0.906762152697357","0.843057736937106","0.83128631401902","0.862719878772044","0.142","0.982","0.83","0.696","0.602","0.3","0.21","0.29","-1.54612501051717","-0.183447545377243","-0.365564910493125","-0.595966167805207","-0.649353544418323","-1.14132334810573","-1.32509392072205","-1.17657970747985","2"
"70","ILELIT","1.06548662553706","1.07237856278066","1.06162171992083","1.0405190419643","1.03416710918421","1.03057345480166","1.02906347746216","1.02661120078192","0.024","0.004","0.002","0.004","0.006","0.006","0.004","0.002","2.28018683496094","3.7933481938223","3.92369061196752","3.1187386276464","3.0268783712118","2.99972303122568","3.13338740699168","3.12722602097656","188"
"71","ILEPED","1.169601620267","1.08729545189412","1.05296937844499","1.03944083730252","1.02819468265361","1.01902660200012","1.01480583185899","1.00849623869909","0.002","0.002","0.002","0.002","0.002","0.008","0.016","0.13","8.93548314507071","6.60205619118925","4.92427066710705","4.28529964188549","3.63380465539125","2.75340734102251","2.36326968372103","1.48061635455497","385"
"72","ILEROT","1.18864393044739","0.881607936439654","0.779262226309225","0.78776453631442","0.815421219599201","0.846571470245579","0.849496425986494","0.833055532949821","0.574","0.676","0.192","0.146","0.168","0.222","0.184","0.114","0.683589309637547","-0.560568489542688","-1.33454564418149","-1.48078132081128","-1.42829384111599","-1.29619119068567","-1.33463214688655","-1.49437100646476","2"
"73","ILESUA","1.13090420994718","1.08708536761123","1.06239153795501","1.04063852915912","1.02845773045077","1.02057972577778","1.01756332863009","1.01390235095257","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","22.3357654387485","22.4037182630845","19.3433756370524","14.8766079247169","11.9736364285807","9.7310621730149","9.18266455190142","7.89308971108666","4109"
"74","ILETRI","1.17941773170847","1.25584331261524","1.19335650887277","1.09349626155699","1.08376713454775","1.09770634229719","1.09216797530492","1.13072553565023","0.348","0.026","0.034","0.242","0.226","0.12","0.138","0.034","1.05032682518699","2.1699261741681","2.16764939065653","1.20731012587367","1.2190107727705","1.54684627602072","1.54618449780807","2.18560632031836","5"
"75","ILETSO","0.971604216555368","0.968435321947039","0.978348417763736","0.996337721775759","1.0116392402322","1.00796824486844","1.01155604279143","1.00682960523956","0.206","0.058","0.126","0.786","0.246","0.37","0.162","0.368","-1.21977153812301","-1.9081382658816","-1.58663247133467","-0.282820576070299","1.21337006187239","0.925289469363247","1.4212844245322","0.942606631814344","303"
"76","ILEWEN","0.943702271566802","1.01617738742485","0.994021590086258","0.982084857401577","0.981793549628749","0.978733027089049","0.967130431763178","0.966840406197627","0.228","0.688","0.788","0.398","0.354","0.242","0.05","0.048","-1.21974365787968","0.454711128206246","-0.262715155193776","-0.838252182731495","-0.946848676596538","-1.2020766075322","-1.98876479671432","-2.12781257907688","69"
"77","ILEWIL","1.07992035822349","1.08016709571107","1.06193951456253","1.04465981263753","1.02957785954928","1.01646545509279","1.00752825631276","1.00672208221417","0.002","0.002","0.002","0.002","0.002","0.004","0.112","0.132","5.55561616449486","8.17180587525304","7.65555245529333","6.73464874376347","5.12459968426352","3.19912426253698","1.57069730888899","1.49883935346854","762"
"78","ILLJIA","0.975255599863475","0.973172783470743","0.977138448008809","0.969954377364082","0.971719521076056","0.976836489766589","0.98167090432273","0.988984696125173","0.174","0.024","0.028","0.002","0.002","0.004","0.016","0.11","-1.46052364077014","-2.31230180459728","-2.37697552944996","-3.61817808788003","-3.64963972997144","-3.24135152657163","-2.70422370097377","-1.68312954079369","673"
"79","KADLON","0.917908883071763","0.940918481906067","0.961001833505715","0.991063239088982","1.05140575115296","1.05102284218219","1.0856057191761","1.08251883924852","0.552","0.52","0.598","0.922","0.332","0.29","0.056","0.042","-0.686606070301661","-0.703531246277774","-0.568003515388126","-0.161089733068459","1.0347965360852","1.12660761807597","1.97209176156694","1.96841073409843","11"
"80","LIGMOL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"81","LIGSIN","1.05037861304434","1.0701892464931","1.05034200612114","1.04250963187806","1.04621184678425","1.03286189487514","1.04005833664887","1.04805577128258","0.412","0.088","0.092","0.104","0.058","0.152","0.074","0.03","0.856583387384065","1.70717574047555","1.63497360342024","1.60770218299","1.93141334066328","1.41561013447591","1.80412765316824","2.26014185632604","40"
"82","LINERY","0.928000521624282","0.972919609177469","0.975678618734091","0.985345933382813","0.992065541226426","0.999612289791184","1.00463729517178","1.00888713220723","0.002","0.04","0.026","0.098","0.342","0.984","0.42","0.138","-3.70427192178937","-2.04645843643453","-2.26813160045538","-1.61086883970332","-0.979898729148802","-0.000837557355620676","0.786725422155225","1.52303519818457","426"
"83","LINGLA","0.728128556615411","0.814371654747631","0.939726464032094","0.987985263179912","0.985251551056458","0.969419759188491","0.961789234982643","0.974986574290648","0.004","0.004","0.266","0.818","0.722","0.42","0.288","0.464","-3.14250813397199","-2.89111716936798","-1.14997055828318","-0.282371738541505","-0.396368600187712","-0.839448459042599","-1.11593137540497","-0.769047660140019","18"
