"","allsp","","","","","","","","","abund"
"1","AFROKA","0.983932316814948","1.00995998282489","1.01202032061261","1.01566525747408","1.01277248636726","1.01364335389546","1.01526322145872","1.01597689637482","1277"
"2","AFZEBI","0.973553993668871","1.05882384850972","1.03149153881254","1.08228227077343","1.04543206435907","1.03974958505015","1.05776989167017","1.03508865851099","8"
"3","ALBIGL","0.82629303673451","0.877489707707593","0.88741428818241","0.881120912476186","0.881672756095377","0.898355278302384","0.889312754944949","0.884415988983341","32"
"4","ALLO02","1.04212878796545","1.04567603104517","0.98371797354754","0.972927815146323","0.983714041524353","1.01169978374835","1.00747084493335","0.995093915596394","28"
"5","AMANST","0.930116523205099","0.952257212048534","0.962005804884513","0.973254160834654","0.981350367681376","0.987738056221539","0.99155326294418","0.994776471314225","1636"
"6","ANGY02","1.04345059656192","1.02784351971087","1.03877031699804","1.03797123530611","1.03018920237646","1.02578367794293","1.0246100096115","1.02284317065985","742"
"7","ANGY03","0.873795645494584","0.916573449434348","0.979742672644493","0.983997309834468","0.990334784550972","0.984669625194501","0.985335874689928","1.00239026784342","16"
"8","ANIS03","1.00994099415543","1.02720947117315","1.03308896905648","1.03050271985976","1.03469487764278","1.02999960757337","1.02649431232493","1.02217101676939","328"
"9","ANISGL","1.07535531740144","1.07460926153214","1.06120811847437","1.0634354945613","1.05555386690446","1.04413995297473","1.04001242994958","1.03642866505101","860"
"10","ANISPU","1.02343851074341","1.01774112939213","1.0123711073144","1.00919175876169","1.00259255600282","1.00262556996295","1.00440826584228","1.00198964541588","342"
"11","ANISSP","1.13593058162536","1.09992193214217","1.07907037494455","1.06774765672213","1.05917765725988","1.05574351528815","1.04728761858634","1.04183466046299","280"
"12","ANNICH",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"13","ANNO02","0.952364540065871","0.962110985810517","0.960437296592665","0.967753892043715","0.966023832430486","0.964805202800008","0.966232651606267","0.966880203991997","473"
"14","ANNO03",NA,NA,NA,NA,NA,NA,NA,NA,"4"
"15","ANOPKL",NA,NA,NA,NA,NA,NA,NA,NA,"5"
"16","ANTHAU","0.817297063154332","0.835903296926852","0.86386653509549","0.883616018047865","0.903613157273246","0.924701782163542","0.939956537409125","0.953960776211387","1059"
"17","ANTHCP","0.969072205831741","0.994044548380324","1.00754603813865","1.00435682028183","0.999300637330832","0.996742644105103","0.996949615080583","0.994724771842267","349"
"18","ANTHVO","0.682807713934601","0.668607554811044","0.686520667943195","0.706597590754444","0.734739743737177","0.759331166830433","0.776082103977554","0.792210548934443","158"
"19","ANTIVO","0.787081270863627","0.810009388367306","0.829978837299388","0.866157589439095","0.888601112297354","0.919213734951735","0.945600015542814","0.958879261469865","285"
"20","APOC02","0.986796706440149","1.01263934282292","1.00726513037962","1.03130456903108","1.03577550412994","1.03515339718713","1.04486027234541","1.03541303967827","40"
"21","ARDI02","0.996864609674127","0.990656011482597","0.970353444837038","1.00014189105802","1.02373035285447","1.04313114857917","1.04912232872291","1.05293124446208","41"
"22","ARGO02","0.99429550304948","0.97449276485877","1.00393853731353","1.00370886387451","0.993225510878409","0.996731113230297","0.990806520438362","0.992481134813537","58"
"23","AUCOKL","0.692526632519971","0.802721886164489","0.922810894902764","1.04861853632423","1.07157870730215","1.08462120981919","1.08046498827203","1.08467204886469","8"
"24","AULAGL","1.10736963106637","0.976464073672699","0.900741102065948","0.959425779473538","0.98876823946844","1.00529048529172","1.02313879204454","1.04133242353901","4"
"25","AULAJA","0.889452750789115","0.927766804135551","0.970448782447747","0.984821952581286","1.01423981046572","1.02956265569176","1.0405612578238","1.03760928106766","50"
"26","BAIK02","0.896666150382955","0.954795262159515","0.988279830728432","1.00379366994138","0.997358664363603","0.987800930965286","0.99045598256455","0.988689610501054","55"
"27","BAILTO",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"28","BALAWI","1.14288531160993","0.968072350303527","0.95714862248097","0.996526103493382","1.01440111742358","1.01880307046615","1.01216752369833","1.0204039148422","9"
"29","BAPH02","1.06263590166695","1.0511618943395","1.03765298490062","1.03224111351926","1.03065601730013","1.02478155608055","1.02147700013178","1.0197285976511","1445"
"30","BAPHGF","0.850537133433842","0.851736994080344","0.856937710463189","0.860920519762554","0.869325596329211","0.878025112466397","0.889035844897701","0.903883289586106","245"
"31","BARTFI","1.11484675510967","0.935834592382318","1.04517710453409","1.0877163637298","1.09708929012225","1.10862880072685","1.05650101198995","0.993920110923041","5"
"32","BEIL02","1.08115488419656","1.05948887716743","1.04396245899484","1.03941927688669","1.02993111874627","1.02457433510913","1.02380857770544","1.02229253583734","602"
"33","BEIL03","1.0973995247734","1.07427285050423","1.05258255909109","1.03467840777313","1.02408279726505","1.0181366456697","1.01809002725864","1.0119263482388","230"
"34","BEIL04","0.926921470621707","0.910862834860565","0.996289244063036","1.02213209395759","1.02874630022363","1.01611390176993","1.00552451356975","1.04922648264133","5"
"35","BEILGF","1.04686140966989","1.02070399757752","1.01663921440963","1.01945801892162","1.02080858886287","1.02080152813338","1.02078157582029","1.02484008896114","266"
"36","BEILLF","1.02504037369494","1.05428519511671","1.04382314209061","1.03691804865608","1.0506144058935","1.05022009581516","1.04708818749926","1.04508460007985","133"
"37","BEILNV","0.786734669987373","0.802499768958822","0.809076054285567","0.823641110101374","0.840715877768068","0.860454268528694","0.883179233494866","0.901236588500846","384"
"38","BEILPF","1.20505646656979","1.13648514438474","1.12433598591263","1.07821446550661","1.05642200985935","1.04641460799062","1.03967536971547","1.03583421721561","32"
"39","BEILPU","1.07737026686675","1.04295746457199","1.0746355813165","1.06485522287991","1.05285117812551","1.04449557602772","1.03870719189753","1.02982487247543","88"
"40","BELO02","1.03523157973723","0.886539205080023","0.906989436244165","0.956022073167465","0.984540514737095","1.03572631253369","1.02017393985309","1.04745059329182","2"
"41","BERL02","0.998175019531735","0.994290601430946","1.00054809642184","1.00056261435371","0.996234127008019","0.997145072341241","0.997419860900684","0.998889894110556","889"
"42","BERLCB","0.943879256737955","1.00049281096837","1.03162628092674","1.02783805371174","1.03496261755287","1.03316072592762","1.03105941953199","1.03383756342416","70"
"43","BERT02",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"44","BERT03","0.562142059206124","0.820279534898046","0.920939716114935","0.947733907299493","0.895545975772955","0.911687693685996","0.935262096746839","0.926220094773733","2"
"45","BIKI02","1.03239252634827","1.03450864320144","1.00153350142391","0.988900014507296","0.979741891896728","0.992071771156136","0.980209064516234","0.9758491525375","41"
"46","BLIGWE",NA,NA,NA,NA,NA,NA,NA,NA,"2"
"47","CALPDI","1.00574490025141","0.998433712148139","0.996526966448022","0.994087707574852","0.99444605386691","0.992961049000976","0.99239923250052","0.993578797231111","3047"
"48","CALPHE","0.94360649317663","0.994711352930034","1.0035206394529","1.01428029272886","1.00403906913241","1.01284338573234","1.00109886411838","0.996425873121992","21"
"49","CAMP02","1.04436387389414","1.02850371901378","1.02159287275988","1.01773126132568","1.01676202517578","1.01525263622252","1.01371618553581","1.01198467891307","5343"
"50","CAMP03","0.942312100005792","0.980805196020012","0.95857028810856","0.952067387007863","0.95264716326433","0.963705115442486","0.978651450267388","0.978269562480465","20"
"51","CAMPBO","1.08980197748833","1.10207656511184","1.06544485963659","1.04803523681621","1.03882265447208","1.03865882933765","1.03869343966776","1.03409801298261","94"
"52","CAMPDU","0.970505849318798","0.977281634673148","1.01772956150328","1.0393113510767","1.04628429656309","1.05234338494084","1.05934540537503","1.05634895061137","48"
"53","CAMPFM","0.988824298492016","1.00458331544847","1.00012373765548","1.00081665493938","0.999517075361257","0.998115009274191","1.00083998584128","1.00160134792168","295"
"54","CAMPLF","1.0417559015041","1.04047164003943","1.03167513343592","1.02512528347997","1.01948016833396","1.01615641829955","1.01044976664507","1.01021418906956","455"
"55","CARPAL","1.02163035933491","1.00376022628162","1.03622227725882","1.03182499670548","1.03477338864557","1.00807848040843","0.999417775143497","0.994511739847979","39"
"56","CASE02","0.831890997330738","0.884241655590946","0.907551640637653","0.916041257595536","0.930924540176953","0.945536834837655","0.951458901464337","0.957239610553478","216"
"57","CENTGL","0.963428922495994","1.0341450304713","1.04443585754145","1.0403951939789","1.03534578462779","1.03487016086786","1.0303005843847","1.03125036928601","256"
"58","CHAZ02","1.28473396188542","1.09436276200457","1.03334172826906","1.03519715359305","1.03245656695704","1.03028478098172","1.00689312741443","0.999244776248072","14"
"59","CHAZCM","1.41032603428318","1.29670710407261","1.19327100104237","1.0698157634552","1.06122351437759","1.0461315060719","0.992828917307273","0.978118833439821","2"
"60","CHRYWE",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"61","CHYT02","1.01352354192506","1.0413620333872","1.0467538346712","1.04905887691439","1.04884816295064","1.04863178379183","1.04963345850004","1.05269998968653","76"
"62","CHYT03","0.984783919843465","1.00652382081035","1.00906198496417","1.0229004157098","1.01965841684381","1.02489098165328","1.01953393055226","1.0255750890519","69"
"63","CHYTBA","1.00817615550472","1.04564491425731","1.03570421784508","1.03536406062374","1.03139778597934","1.03150302471317","1.02616980448328","1.02387794541139","211"
"64","CHYTBC","1.00160129121223","1.08461186452436","1.08002961612233","1.06488980011275","1.11151820302092","1.10655100269066","1.09457214311718","1.09247775794978","7"
"65","CHYTGF","0.92991702700218","1.06135417136976","1.06641847490824","1.06184798770186","1.05932066713362","1.0595174172355","1.05272020872068","1.05455868961483","29"
"66","CHYTTA","0.974012380077945","0.9803555540387","0.9997374993437","0.98494542868065","0.985773091435439","0.988341917023783","0.998900918478709","1.00074475954891","44"
"67","CLEIIT","0.961665598315219","0.999644412838351","1.00218179551734","0.996322404551648","0.991471278041474","0.992963842686951","0.987696599816089","0.992253850212833","120"
"68","CLEILE","0.851777522093784","0.894978055882727","0.899301955069533","0.909854181934856","0.899896538162722","0.900508613494424","0.905545538879414","0.918908241441388","189"
"69","CLEIPA","0.64285820709476","0.742917027556592","0.752278400233352","0.851415510676395","0.953055297818955","0.91808157092398","0.906709631283898","0.883953164898418","4"
"70","CLEIST",NA,NA,NA,NA,NA,NA,NA,NA,"3"
"71","COELPR",NA,NA,NA,NA,NA,NA,NA,NA,"6"
"72","COFF02","1.05896828630827","1.05153357910575","1.04434997361226","1.03703306148513","1.03138963766424","1.02858640825889","1.02599401979705","1.02364398026563","843"
"73","COLA02","0.990885741629466","1.00222376812017","1.02315509651664","1.02183559864067","1.0141675408736","1.01277245585844","1.01559047875301","1.01643180835371","148"
"74","COLA03",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"75","COLAFD","1.06387760861894","1.06855461369664","1.05770392502795","1.05172528058831","1.04496559142363","1.04387501449738","1.03768164151112","1.03391370150272","655"
"76","COLALA","1.02265742579807","1.02611462411215","1.0275002103111","1.03234714934998","1.04251259172887","1.04065136934841","1.03835932336161","1.02960055973321","52"
"77","COPAMI","1.07609585419403","1.03704971103334","1.13204340198563","1.12554521413354","1.11863909143292","1.0672831760352","1.03237025020516","1.00104468900513","3"
"78","COULED","1.01402536400757","1.03752880852605","1.03710519314418","1.03537588040523","1.03116777490348","1.03245251210577","1.0298961298182","1.02498204954143","644"
"79","CRAT02","0.809467089491276","0.791864845528639","0.817177947235528","0.849620835986128","0.880362518848153","0.910889206354968","0.937597618566734","0.959480251307133","968"
"80","CRATGF","1.07493773422428","1.07770472752587","1.0670164753524","1.05800558370369","1.04945524533867","1.04338999743562","1.03635809144936","1.03209855878515","498"
"81","CRATLE","0.994713445507896","1.0097258830176","0.876842528829492","0.922030698415471","0.949618782343649","0.971022309886325","0.961104902511784","0.936356537409543","4"
"82","CRATPF","0.844693593910013","0.961838318550063","0.978650346762066","0.98993770195511","1.00110376582105","1.00008558506141","1.00689414672624","1.01074295412504","63"
"83","CRATSN","1.02512344771903","1.03501153072422","1.02937038446531","1.01764145861456","1.01574330452458","1.01795883088088","1.01458968249043","1.01394572787681","674"
"84","CROT02","0.974547681063996","0.954405312857277","0.949722521259311","0.950132923428144","0.952217969617074","0.953618336328933","0.955335863598489","0.958215696579543","14327"
"85","CRUD02","1.02365181122818","1.04269214704784","1.04969657598016","1.04759409465926","1.04414729678934","1.04053755775751","1.0362504693172","1.0313712032166","742"
"86","CRYP02","1.01306480973614","0.982878286952094","0.992967896987563","0.995732650706353","0.996753515373398","0.994618002028076","0.991511975091347","0.989211754126109","387"
"87","CRYPPE","1.02903904521289","1.03887525187782","1.02929399928543","1.02022452180417","1.01304947937601","1.01537835650264","1.01749724842516","1.01182368251524","343"
"88","CUVI02","1.04009397035623","1.03336490693263","1.04309678884846","1.03293867855858","1.03214336940658","1.02914540445028","1.03060936189428","1.030918538674","126"
"89","CUVILO",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"90","CUVIPC","1.13774562419225","1.05529622554839","1.04277228843303","1.02354396080683","1.01742257216981","1.01239756443886","1.01876720492972","1.02905425518039","20"
"91","CUVIUN","1.05577575416581","1.01729932925441","1.02156973216721","1.02079197748007","1.01242649376839","0.99718156407154","0.989300144359555","0.982453046965379","72"
"92","DACRBU","1.20215862833985","0.983263918992386","0.986646049774734","0.899524192031315","0.975974456761435","0.967155558875431","0.988862273742672","0.954194187135152","8"
"93","DACRED","0.752353840418047","0.792475391487548","0.814944766986911","0.838341222518021","0.872289397442974","0.888972031833474","0.911599299606129","0.917689069189684","90"
"94","DACRIG","1.04707688258824","1.05306457263425","1.06575805149183","1.05658948793083","1.04636600419318","1.042945635133","1.0374589286457","1.0327777310963","268"
"95","DACRKL","1.08110112209346","0.726407869185677","0.874636122771823","0.795492619022593","0.833413643443881","0.898364499067102","0.965359515938529","0.982971458295871","6"
"96","DACRNO",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"97","DACT02","0.889517253776245","0.927274522719559","0.923419228905055","0.938019117507673","0.946936689557113","0.95665630900143","0.963601442444123","0.965066582310765","146"
"98","DACTGL","0.990843565146431","1.03490850344363","1.02680046681077","1.03121254015883","1.0170475458572","1.01607158172973","1.01624108801093","1.01089719593281","107"
"99","DACTPF","1.03966823633285","1.05787454394716","1.04959487823952","1.04297948222075","1.03848078872059","1.03305763752752","1.02777828759116","1.02512065220071","1550"
"100","DACTPU","0.970975065729198","1.03601840937204","1.03394333777051","1.03636757208632","1.0326080767119","1.02693230576792","1.02701729757737","1.02492870843025","209"
"101","DESBIN",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"102","DESM02",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"103","DIALAN","1.04518236006929","1.04816345997713","1.0426490272906","1.03832421269605","1.03507972640581","1.03032038278531","1.0274282176856","1.02536668206629","1364"
"104","DIALCO",NA,NA,NA,NA,NA,NA,NA,NA,"2"
"105","DIALDI",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"106","DIALPF","0.997864508919049","1.00831728329288","1.01601889744677","1.01643107142498","1.01790578987095","1.01920988777181","1.01745533720721","1.01690942524323","1095"
"107","DIALTE","1.03200725413323","1.03462909298705","1.02283079043348","1.02647614048368","1.01907402630019","1.02328854123557","1.02490495014022","1.02604045988769","278"
"108","DICH02","1.04528532726112","0.866671895416111","1.0243092002135","1.06122538339207","1.09060993578842","1.11752563696553","1.07491008441575","1.05160330843057","3"
"109","DICH03","0.957101816091576","1.00167449483559","0.988925564447085","0.961888809465163","0.966056713237469","0.974715907615239","1.00660562914103","1.00093013158858","15"
"110","DICHAF","0.691492258089665","0.790418285774429","0.93622306048918","0.944520016948829","0.985315696097971","0.987611814222752","0.998395694271145","1.01990087663247","7"
"111","DICHGL","0.992339460863777","1.0044833593374","1.01060658216091","1.01280714057604","1.01406073898517","1.01379664546189","1.01256395682296","1.01097408639864","17096"
"112","DIDEAF","0.980691846675431","0.969134030631676","0.965412361301042","0.960395362648027","0.958181640547356","0.960129894780448","0.9613907722627","0.965342655698702","1462"
"113","DIDEBR","1.06195351818932","1.07221392685739","1.05438527151087","1.06543649019222","1.05499768307762","1.03707157940964","1.03214148798377","1.02741820181645","127"
"114","DIDEMI","0.890195419697214","0.861413988516198","0.862954754717371","0.85927582124271","0.85640547488332","0.870491867703328","0.885464354213138","0.889799702200636","76"
"115","DIOGZE","1.00464153409579","1.01189102475533","1.00716134665312","1.00184300664114","1.00128562581944","0.999656074348562","0.999411874028192","0.999484507126789","2517"
"116","DIOSBO","1.05897631587081","1.03096520806921","1.03016614550911","1.0243829259512","1.01988698761255","1.01908967332683","1.01971329026573","1.01890163868182","356"
"117","DIOSCC","0.984259094957886","0.936701031116119","0.913148287452984","0.899633878225784","0.893400910012943","0.899376953363225","0.909053657365195","0.915541517662529","159"
"118","DIOSCI","0.931500842797061","0.925957468525849","0.925237617781289","0.928790239678675","0.935284211326538","0.943527176924005","0.950105405185229","0.956846876515989","1329"
"119","DIOSCO","0.899959478046097","1.0973642134583","1.00997129979124","0.996609578641015","1.02453916350182","0.984992229044587","0.968593394789497","0.977864753533051","6"
"120","DIOSDE","1.00755336084698","0.973598659097532","0.972106057640189","0.974059778738364","0.975099650269371","0.974446089553579","0.979407489346969","0.979282613751224","133"
"121","DIOSFR","0.993579855770695","1.03261221143825","1.02261470178506","1.02048752805827","1.01454962014753","1.01624875629986","1.01281949817981","1.01153269009657","536"
"122","DIOSHO","1.01362285214546","1.00395216148961","1.0041725702638","0.997200075988033","0.992461123984502","0.991069969259455","0.989952340055104","0.989859629180904","1886"
"123","DIOSIT","1.03679931888598","1.04119758816008","1.03080075081617","1.02730811595347","1.02279681013231","1.01931501600399","1.01639215258639","1.0136480456094","3956"
"124","DIOSMA","1.14524186278994","1.10640123018036","1.09909316689992","1.12161114945407","1.11564803424701","1.10240127748016","1.08834995155881","1.07169346159478","29"
"125","DIOSOB","1.04221481018729","1.04192614362238","1.03332295912599","1.0273499873506","1.02269188272687","1.01917685400192","1.01725619138517","1.01343617447864","4777"
"126","DIOSPI","1.00363617055099","1.01635445900263","1.00782585762914","1.01111808808554","1.00417939267341","1.00539096796551","1.00865505946051","1.01032824578321","276"
"127","DIOSRA","1.03094768155641","1.01940217776058","1.02636277096987","1.01923849722359","1.0190088146548","1.00839384473117","1.00530129179218","1.00438128972738","366"
"128","DISCCA","0.75249232859076","0.847632901051381","0.870707467141848","0.906485084633819","0.967956827726605","1.04463543769015","1.0281583447326","1.0204096380509","6"
"129","DRYP02","1.08263329333382","1.06159892255465","1.05660129294876","1.04676299802137","1.04039338266707","1.03384219177296","1.03114638139693","1.02760823305334","1426"
"130","DRYP03",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"131","DUGUCO","0.937784693404447","1.00074655907244","1.01458677157186","1.02726862483748","1.02874923657162","1.02867730752207","1.02864221999104","1.02358058923258","245"
"132","ENGLST","0.899947594742499","0.939326719153942","0.945345565213981","0.94821896050255","0.952652471421851","0.958716508338377","0.963613104063971","0.969350541083526","360"
"133","ERIO02","1.06600039918054","1.06588698581526","1.0588312482692","1.05158959358688","1.04331111970504","1.03825763467521","1.0330297417384","1.02822000450394","841"
"134","ERIOPU","0.97233025231969","0.922749668975761","0.953428029718696","0.965126706222713","0.982804291076185","0.997365511853194","1.00453582297987","1.00964456404969","96"
"135","ERIS02","1.06838915542167","1.0554590944153","1.05911334715282","1.03526160993557","1.02920388894969","1.02028137210361","1.01425916750653","1.00777863342901","78"
"136","ERISRE","0.658834743990853","0.750954428383118","0.80602044581469","0.83333092712519","0.862194099487914","0.882168017650208","0.902300411714951","0.918668208735567","579"
"137","EUCL02","1.0043127870503","0.952595043681339","0.963507941752571","0.970152140671942","0.972076541060845","0.976016359127868","0.982268320691822","0.983669020014096","77"
"138","EUGE02","1.15209074578394","1.12106622116874","1.0882974626415","1.07425335418685","1.06670479989123","1.05302520123253","1.04370184971684","1.04311052222375","214"
"139","EUGELF","1.10175401043581","1.08730731396015","1.08270287623205","1.0751987092876","1.06301387215288","1.05501982180647","1.04963678024432","1.04048224296758","213"
"140","EURYTE","0.970758956972051","0.982701228949229","0.991313154261855","0.987727845444317","0.982371163501722","0.977285343546754","0.97415507895505","0.971893976241821","565"
"141","GAER02","0.912233355205145","0.886387692304586","0.883625631509254","0.876660466665659","0.874297202310829","0.874145911231833","0.88076613578434","0.887663688110882","275"
"142","GAERSP","1.07139449115419","1.07833709880818","1.07605092532096","1.06411031950073","1.05395990109554","1.04841918692749","1.04231449481596","1.03918570943129","306"
"143","GARCKO",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"144","GARCSM","1.04097551733611","1.02584906805476","1.01925736336159","1.01697311830762","1.01390795384614","1.01141546267255","1.01066589389553","1.009358675394","7606"
"145","GARCTA","1.05433763196319","1.00267015053069","0.995603663217909","0.994404388331854","0.992741108544056","0.992059825539972","0.991865036899738","0.993981889034871","1094"
"146","GILB02","0.997263645555131","1.00394799301681","1.01169595866295","1.00493863884733","1.00934232580711","1.00777404737774","1.00624857112697","1.01056522320822","752"
"147","GILBCU","0.883793579813186","0.854355599379328","0.853372500563546","0.861034593759742","0.870440135974115","0.879481738665115","0.88615162637211","0.89342295218775","1973"
"148","GILBOG","0.993757188066812","0.999801668599195","1.00620683937813","1.01598332149603","1.02521796669226","1.03136536845037","1.03474744402045","1.03676342082317","3395"
"149","GILBST","1.01414430866043","1.02264550952631","1.01912305109342","1.02585855542327","1.02759371000817","1.03116075017128","1.03738434135524","1.0409235498317","543"
