"","x"
"Madhhain",1455
"Maescons",3
"Maesperl",60
"Mangford",824
"Melamala",139
"Melapeni",151
"Melasang",109
"Meliangu",956
"Melichun",344
"Melidumi",3
"Melirigi",295
"Melisqua",119
"Memeligu",5332
"Michbala",857
"Michmedi",979
"Micrchun",967
"Murrpani",35
"Mycehain",57
"Myrssegu",63
"Naucoffi",6
"Neolcamb",2181
"Neolelli",14554
"Neoloblo",336
"Neolovat",4348
"Neolpulc",1609
"Nephtope",11222
"Oleabrac",740
"Oleahain",29
"Oleatsoo",2612
"Ormobala",3843
"Ormoford",848
"Ormosemi",4805
"Ormoxylo",86
"Osmadidy",1468
"Osmamarg",754
"Paralotu",562
"Pavehong",1
"Penteury",237
"Pertmetc",459
"Phoehung",54
"Photprun",763
"Pinabavi",14639
"Pittperr",548
"Platlati",283
"Platparv",6170
"Podoneri",1256
"Polycamb",4359
"Polyhain",408
"Polylaui",98
"Poutanna",572
"Pristetr",21021
"Psycasia",12024
"Psycstra",15
"Psyddico",1289
"Pygetope",458
"Pyrejonq",3206
"Rauvvert",19
"Reevlanc",25
"Reevthyr",2295
"Rhamlong",23
"Rhapferr",88
"Rhapindi",14
"Rhoddumehain",151
"Saprcras",329
"Saprmerr",16
"Sarcglab",1
"Sarclaur",1082
"Schehain",39
"Schehept",1099
"Schisupe",2487
"Schiwall",20
"Sclewall",63
"Sloasine",833
"Sterlanc",1585
"Streindi",83
"Sympaden",5290
"Sympanom",1402
"Sympcong",1642
"Sympglau",937
"Symphain",4800
"Symplanc",318
"Symppoil",1724
"Symppseu",2809
"Sympsumu",20
"Sympviri",2581
"Sympwiks",139
"Syzyacum",783
"Syzyarai",108
"Syzybuxi",817
"Syzycham",1546
"Syzyclav",33
"Syzyglob",640
"Syzyhanc",5173
"Syzyjien",41
"Syzyrehd",1
"Syzyteph",1170
"Tabebovi",1
"Tabebufa",3043
"Tarelanc",421
"Tarewall",131
"Terngymn",227
"Tetrglab",19
"Toxivern",174
"Triacoch",28
"Turpmont",811
"Unidentified",58
"Vatimang",3
"Vibupunc",298
"Vitequin",11
"Wenduvar",112
"Wiksnuta",519
"Xanthain",6529
"Zantavic",205
