"","allsp","","","","","","","","","","","","","","","","","","","","","","","","","abund"
"30","CALLBR","0.874900732339342","0.953039968683405","0.995037658607365","1.02955149101048","1.04254539228404","1.02996115693113","1.02863922424099","1.02239409473463","0.02","0.186","0.836","0.174","0.022","0.072","0.052","0.1","-2.31794107467906","-1.35003028511223","-0.195891779090943","1.3241682209698","2.2278630969515","1.80942922722567","1.94583400652518","1.62700617657865","82"
"31","CALLFO","0.380216784350236","1.21302222647193","1.45030825954727","1.43069428230627","1.59434780400784","1.56403428225012","1.6241198576914","1.57162644298768","0.098","0.36","0.008","0.002","0.002","0.002","0.002","0.002","-1.75563282488926","0.943142968241863","2.62769307414033","3.07547059951762","4.89064442980475","5.11532452411053","5.80990816891089","5.54960191025451","2"
"32","CALLKO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"33","CALLRU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"34","CAMECA","1.16201041144713","1.11355224622156","1.10059224431624","1.07537241293802","1.06006870387928","1.0460290546513","1.03697652175233","1.03516562754256","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","6.00409639379337","6.86184178230416","7.89086056011748","6.95142338628212","6.39135530080985","5.50319529618913","4.92440548440011","5.14768582537936","271"
"35","CAMEKI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"36","CANAAL","0.967900455089177","1.02102963585757","1.06703407577485","1.12058051740381","1.13773878686005","1.12736784011612","1.12847554023291","1.09180716880009","0.814","0.812","0.304","0.028","0.002","0.002","0.002","0.004","-0.280755430337749","0.248932196143884","1.06616004810099","2.32803117982102","3.05809286101529","3.27256038044984","3.80065369463035","3.0376899531378","19"
"37","CANTDI","1.6206741654994","1.28044249462449","1.17663627911523","1.2401074758057","1.25494253882742","1.23817609232896","1.23200381018581","1.22537210183443","0.008","0.044","0.118","0.008","0.004","0.002","0.002","0.002","2.85915897848732","2.07874464683919","1.62233796461701","2.71150412102629","3.41426170157565","3.56528339892298","4.00811997604436","4.31998533945439","6"
"38","CARABR","1.00894626645171","0.995186915980919","1.02845245306049","1.02939373449461","1.01910328193293","1.02372054849798","1.02630292573863","1.02083095446169","0.856","0.892","0.168","0.084","0.208","0.09","0.026","0.054","0.189348019821584","-0.181064946779665","1.3603328395074","1.71472634293785","1.26793707161012","1.80251302506067","2.25374832120576","1.88365805925413","141"
"39","CASEVE","0.942649884552872","1.00510742471662","1.0207299233888","1.03306322042146","1.03330567977529","1.03102125117102","1.02627828416267","1.02173861749343","0.002","0.696","0.04","0.002","0.002","0.002","0.002","0.002","-2.93380407037429","0.387576490848096","2.07954974526455","3.96222038774376","4.54224469055707","4.84425492712564","4.67087748009614","4.25808696618974","592"
