"","allsp","","","","","","","","","","","","","","","","","","","","","","","","","abund"
"11","Altiobov","0.951679829682696","0.953690411045635","0.951405349554308","0.954420410796114","0.955465594247802","0.957282963460146","0.960785918289783","0.964364569960744","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","-3.83518539007266","-4.96637117680048","-6.00699396397586","-6.32157457485701","-6.699963552634","-6.82390338451839","-6.61568244227065","-6.37834538174944","1720"
"12","Antimacl","0.949511028872946","0.937164061279185","0.939833825969271","0.942659327309253","0.944304350415752","0.948690590002201","0.950878492389259","0.953515288744062","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","-5.2932101719512","-8.97736813486071","-9.63454057512971","-9.95302232286031","-10.1880774616013","-9.86710545474954","-9.98010203117927","-9.97193488008237","2792"
"13","Antimont","0.800119809751105","0.80961422544119","0.823721160091286","0.844820822325277","0.850436186400257","0.858835183158797","0.870030489646157","0.878069464700771","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","-7.63988765046653","-9.78692213793174","-10.353161767532","-10.0655915764933","-10.4459333281926","-10.4518403579865","-10.204122742493","-10.070276509349","381"
"14","Apoddimi","0.918930370784843","0.950102721062777","0.961218117696819","0.970632167843756","0.97275754276603","0.969982865955336","0.972719028253344","0.969613930870205","0.144","0.216","0.26","0.364","0.352","0.274","0.27","0.206","-1.50484468377822","-1.26645856328151","-1.14626768416719","-0.975370492991135","-0.978030247317609","-1.1444788858675","-1.1045582388657","-1.28472993775195","100"
"15","Aquisine","0.901556369102627","0.916297856529219","0.897942599524327","0.897888836680043","0.899317533070842","0.904308549090425","0.903674735717998","0.906273723296889","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","-2.96849231449057","-3.5310453235465","-4.7716365958978","-5.21697773677972","-5.49638103426746","-5.51802865222674","-5.8735947715107","-6.0220321066034","220"
"16","Archclyp","0.960541954839457","0.979277496760391","0.987122385919363","0.993095945320868","0.997083275950056","0.999020235156442","1.00200992795502","1.00178714711145","0.084","0.206","0.376","0.606","0.826","0.972","0.836","0.848","-1.70511697732892","-1.21040395461728","-0.856773331669344","-0.50675479186466","-0.224003982374575","-0.0651588144450752","0.191684722511467","0.180683852269267","492"
"17","Archluci","1.00855087575642","1.0034967607712","0.992800217322365","0.993041434675767","0.994010848701489","0.989762815375477","0.990515527945098","0.990846723958488","0.738","0.832","0.732","0.722","0.74","0.536","0.542","0.544","0.340424265009523","0.245797891927725","-0.328974089179845","-0.345627966742991","-0.310903331562036","-0.603955666228677","-0.572964884707648","-0.57414218019702","330"
"18","Archutil","0.862762036132032","0.92008279536985","0.941563084683709","0.930561146032053","0.945359159717849","0.940203761810148","0.940612177774244","0.942604448100408","0.084","0.14","0.212","0.098","0.146","0.082","0.062","0.052","-1.78163580972978","-1.46116909752243","-1.26685647858649","-1.64860714231366","-1.41509292302498","-1.65300796002242","-1.75840154202961","-1.80247126689427","43"
"19","Ardidens","0.855842134467304","0.855577944275233","0.86261829514358","0.874756648793466","0.878405744713688","0.88721428839636","0.890906014144685","0.900150073180398","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","-3.2944158382756","-4.54410545730935","-4.99165662980514","-4.94761452072615","-5.20553808102275","-5.13108777312548","-5.20460364584422","-5.02059712517907","145"
"20","Ardiobtu","0.602690793052004","0.781710998622971","0.844411163404318","0.854034372433012","0.867597168520858","0.868066885102756","0.873076798405442","0.877646097939605","0.002","0.008","0.018","0.016","0.012","0.01","0.006","0.004","-3.43461612906322","-2.7252628881867","-2.33875232365428","-2.47346734996568","-2.44628898191124","-2.64958790301467","-2.69719208539","-2.73933718386362","21"
"21","Ardiquin","0.999121258400791","0.997379052081593","1.00195100889453","1.0043458058021","1.00675093693112","1.0076551516378","1.00842607475659","1.00882085853679","0.904","0.604","0.602","0.226","0.04","0.024","0.006","0.004","-0.148286699746607","-0.561437933154022","0.521633924875348","1.20498273000223","1.98599700689247","2.35965239565475","2.72166222782757","2.97289764701747","6602"
"22","Ardivire","1.05549322022335","1.04689687142068","1.04571812908827","1.04304880619322","1.04220567249822","1.04017561779339","1.03835527351847","1.03744095147007","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","10.6757746693596","12.5367206827981","14.0257492477888","14.2890423489654","15.0419271113919","15.092818901088","15.0727118600406","15.3571953779074","9085"
