"","x"
"sterap",5927086.56529335
"stylst",241130.587931794
"swars1",12920412.3984555
"sympgl",1371943.72199879
"tab1gu",6797226.04892873
"tab1ro",6206277.54822338
"tab2ar",30224899.2808377
"tachve",9949876.32326099
"taline",632358.618870475
"talipr",418527.685700213
"termam",4007101.42965378
"termob",6956132.51773628
"tet2pa",29516940.5909531
"tet4jo",673630.506958848
"theoca",156148.1504577
"thevah",121911.073718879
"tocopi",663245.187044243
"tratas",4291780.77494964
"tremin",1748650.52629441
"tremmi",1075316.11444317
"tri1gi",14199.9987942259
"tri2pa",2689680.04815805
"tri2to",415.47562843725
"tri2tu",74127229.5462922
"tri4ga",2925.60815865549
"tripcu",4350857.63940223
"tropra",802914.898635702
"turpoc",2215449.5685152
"unonpi",4442729.58956565
"urerba",12886.8130650253
"verbgi",706.858347057703
"vernpa",1320.25431267111
"virose",19869215.5805309
"virosp",1927144.03989893
"virosu",21814526.6653474
"vismba",74483.234825797
"vismbi",5219.75619393944
"vismma",346.360590058275
"vochfe",1082448.31516498
"xyl1ma",5629628.79187901
"xyl2ol",60772.5390873678
"zantbe",17791572.7591636
"zantp1",3554448.97915211
"zantpr",1193904.95393087
"zantse",108686.539443592
"zuelgu",370591.694195413
