"","allsp","","","","","","","","","abund"
"1","»˝≤Êø‡","0.998825915099419","1.00184295219747","0.999304867376958","0.997114088348715","1.00576357364203","1.01408652511466","1.02326959260226","1.0202048073369","62"
"2","»˝ª®∂¨«‡","1.06419452468065","1.0167802512187","1.01601234323826","1.02986972778987","1.03195244613007","1.03290390054731","1.02934876024188","1.02806222950988","183"
"3","¡Ωπ„ÀÛ¬ﬁ","1.01304934861249","0.983071518194107","0.991228567970869","0.997951828416618","1.00085649271627","1.00915487718085","1.01094290693277","1.00860281036436","181"
"4","÷–ª™∂≈”¢",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"5","Œ⁄≤ƒ","0.955903908080346","0.954595057861677","0.942992952485969","0.944909932833083","0.943971683003303","0.950750003157605","0.949995442191729","0.95293193891018","249"
"6","Œ⁄È≠","0.968622008752915","0.80899371041555","0.847901808354243","0.920984023475043","0.915329820702114","0.93253027712179","0.948795417773397","0.941510549118481","7"
"7","Œ⁄Ã¥","0.616446098856341","0.808690345215933","0.750706448945903","0.820887654886174","0.862481904584987","0.855597321853132","0.857951284189564","0.885904157045507","8"
"8","æ≈Ω⁄","0.902659162905077","0.915081351091543","0.921647295732206","0.917422263024951","0.921379901658906","0.923802413973038","0.926565461806933","0.928485489016976","902"
"9","¡À∏ÁÕı","0.903010900678057","0.807609729396906","0.846974696178815","0.85600068519892","0.914863250681343","0.930177037426628","0.91106496071171","0.921624684566067","7"
"10","‘∆ƒœ“¯≤Ò","0.748447926788101","0.800074701989196","0.821140672353534","0.830193978572976","0.836198262768638","0.842090332739866","0.847103818782255","0.852951694555936","3722"
"11","‘∆ø™∫Ï∂π","1.68744025416034","1.75070403306683","1.72961264073464","1.52513600115044","1.3657728649765","1.26623961165052","1.18016836124789","1.11512067387608","3"
"12","ŒÂ¡–ƒæ",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"13","ŒÂ‘¬≤Ë","1.16594477127831","1.00017209136222","0.866797551204446","0.876281977226948","0.898526678284326","0.869243664198378","0.87752186805714","0.905117595200035","7"
"14","¡¡“∂∫Ô∂˙ª∑","0.995683280137105","1.00065627227682","1.00490114859118","1.00140918968227","1.00242190753554","0.998042738375252","0.997721030750476","0.994724805386067","319"
"15","ºŸ∆ª∆≈","0.849039950340025","0.799138086385339","0.813735835226064","0.80230221156635","0.792065211587786","0.799898624170045","0.796779274298545","0.813176903117981","52"
"16","π‚“∂…Ω∑Ø","0.995661004366532","0.886177010182973","0.906449156298889","0.889946399367976","0.91357574765041","0.922713930794297","0.908724095010342","0.919517749510351","10"
"17","π‚“∂…Ωª∆∆§","1.04659749052738","1.05113900138416","1.04753040499238","1.04520725519118","1.04413982387288","1.04095742387383","1.03676324119104","1.03399533072458","5969"
"18","π‚“∂∫£Õ©","0.845413460672325","0.843589924104147","0.778549472603451","0.816299425985379","0.838962177127743","0.896879168327191","0.929813390723656","0.915686007236172","4"
"19","π‚“∂∫Ï∂π","1.04107945133076","1.05642871803895","1.05526538512492","1.0551092077524","1.05449150412682","1.05181652038715","1.05284826619839","1.0525276889893","2752"
"20","∑ÔªÀ»ÛÈ™","1.07288993092137","1.13596707454647","1.16010635553752","1.14057289905938","1.13262632692604","1.13141946593088","1.12695760872499","1.1152021355584","48"
"21","Õπ¬ˆÈ≈","1.49350701693576","1.45596052767014","1.34308940381619","1.16444530691812","1.03435345418017","0.927422115586547","0.927769387616121","0.918904146052476","6"
"22","∞º“∂∂¨«‡","1.17555828604525","1.09154699592478","1.03386299308093","1.04367883985183","1.02189286121947","1.03390181788926","1.0230313769536","1.02068124210883","41"
"23","¥Ã“∂¥–ƒæ","1.15413779881113","0.905277451661434","0.954091816228854","0.9858004380292","0.995127399861785","1.01654901497832","1.02891084614478","1.02977945577139","5"
"24","∞Î∑„∫…","0.913700580238548","0.704087201330545","0.667810117687069","0.670960279691637","0.675248406533502","0.704241940564078","0.714551851206106","0.722993782951484","48"
"25","ª™ƒœ«‡∆§ƒæ","0.952124778262116","0.972332993849891","0.942064492754431","0.968674758851767","0.971344596507004","0.966312105149984","0.972293529671851","0.973721871349997","28"
"26","ª™Œ¿√¨",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"27","ª™»ÛÈ™","1.08348047339357","1.06113162366867","1.05149905852561","1.03664405959123","1.02311932184602","1.01281572275971","1.00790921258059","1.00765400617461","507"
"28","∫Òø«π","0.942849578321611","0.95241483107585","0.954027035835463","0.959757769473505","0.965624484756942","0.968329019303838","0.970649509725418","0.973314821381827","2546"
"29","∫Ò∆§œ„","1.27245863961145","1.14247837411263","1.20815469116062","1.21715573856189","1.24377757583995","1.25870247515768","1.25306958142528","1.24720536072994","10"
"30","±‰“∂È≈","1.06631664832407","1.11561887556532","1.08493316700457","1.07064046508537","1.06476955466054","1.073266766564","1.07991563762111","1.08177002736154","74"
"31","µı÷”ª®","0.984333245755028","1.01447079970077","1.05911638144358","1.08140324528091","1.07368561631788","1.06853890707332","1.0732644215722","1.06776838580243","46"
"32","ºŒ¥Õ ˜","0.958047346675763","0.873171530348976","0.912849526937855","0.945886945420717","0.975611789838873","0.984133841380358","1.0082562670899","1.04480040996667","5"
"33","Õ¡≥¡œ„","1.07961782654932","1.0218238470394","1.02205919300539","1.01036738497756","0.977485533931429","0.97992387111474","0.975124531337174","0.995797495393917","26"
"34","º·º‘ ˜","1.9765286663934","1.29671834894029","1.03565498088834","1.01760119566063","0.973428127655915","0.963197808759861","0.996190183158545","1.03471590956494","2"
"35","∂‡ª®…Ω÷Ò◊”","1.02323936112825","1.18404822104164","1.09411000019592","1.06797740224956","1.05901915683076","1.03712852998538","1.03627099964776","1.04489206941942","10"
"36","¥Û“∂Õ¡√€ ˜","0.991731904965333","0.932093308649173","0.897398078758187","0.884291718220986","0.868051356131397","0.858800907354749","0.856493366424298","0.855462601303194","80"
