"","allsp","","","","","","","","","","","","","","","","","","","","","","","","","abund"
"123","CORDTE","0.909474296146354","0.950523177652986","0.96376554634949","0.975073230495659","0.979411724773618","0.982400026933868","0.980469449331549","0.981066763695659","0.002","0.01","0.026","0.078","0.102","0.136","0.066","0.06","-3.3704444922008","-2.6043530773235","-2.27752133456303","-1.72433265628804","-1.5639739898383","-1.44160814922059","-1.69928337343316","-1.76232975376044","314"
"124","CROTWO","1.00752168891928","1.08439238350854","1.08768598139419","1.06714897458795","1.04844235643474","1.03242757937171","1.03492849631337","1.02697307633257","0.956","0.294","0.182","0.23","0.342","0.504","0.444","0.53","0.0524160399802294","1.05365097332905","1.34498093870941","1.17982676748075","0.948832549904504","0.682101586796051","0.785411493440835","0.64224022228456","13"
"125","CRYP01","1.0710041687583","0.982397257151683","0.947077219204755","0.938703945886466","0.943116623951526","0.942605095361139","0.943420666290788","0.951872328566111","0.364","0.73","0.206","0.098","0.096","0.054","0.046","0.062","0.96268015840386","-0.368808114934887","-1.28050834681903","-1.67002277307489","-1.71826373562617","-1.92768903687704","-2.05537244662503","-1.87107992432026","46"
"126","CRYP02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"127","CRYP03","0.301159991245349","0.536820985360779","0.604473303265863","0.777212148944689","0.865412821893392","0.873345886630738","0.885974793718649","0.90506551608021","0.016","0.036","0.034","0.188","0.366","0.344","0.362","0.432","-1.93661872301347","-1.90539207829648","-2.11829054343283","-1.38179710236876","-0.925551687589671","-0.96429903988481","-0.893213480840282","-0.788363665337482","2"
"128","CRYPAP","1.1719216034325","1.1437082137131","1.08961365711115","1.06931087676792","1.05551251538339","1.04913949561343","1.037777761252","1.02765624306344","0.346","0.236","0.356","0.374","0.446","0.49","0.574","0.676","1.01448523854267","1.19328800154901","0.933858548408857","0.868973375719066","0.758817307331099","0.727713807073842","0.592091397257995","0.447886460653461","10"
"129","CRYPCA","1.02279645855797","1.01747465682619","1.01785865701177","1.01528140300723","1.01564399190595","1.01532784891789","1.01384210764309","1.01400282607166","0.062","0.038","0.012","0.02","0.008","0.002","0.006","0.002","1.89622415956778","2.05756982135107","2.4963422025107","2.40689895729648","2.73960475665082","2.91444955555245","2.8351356329014","3.06556302368111","1479"
"130","CRYPDE","0.948682017359314","0.95985232963591","0.961484433208485","0.96366097300203","0.958222126578419","0.966157360453987","0.973463676787003","0.978755170062707","0.114","0.082","0.058","0.038","0.012","0.028","0.05","0.11","-1.55934352260631","-1.75553079191883","-1.95619438393075","-2.0433109784654","-2.56800444570465","-2.26582144040949","-1.91545471967044","-1.64252488687139","212"
"131","CRYPDP","0.920516874334096","0.934762053713954","0.980447314143436","0.986880659026591","0.998145530211083","1.00480689845558","1.00869598723704","1.00333537951534","0.128","0.07","0.56","0.668","0.948","0.832","0.702","0.884","-1.52981995790032","-1.78250849482076","-0.63867981442093","-0.489585172835083","-0.0936332763198017","0.191009687688024","0.384439126080076","0.136713330358247","86"
"132","CRYPEN","0.954630549168022","0.986222706173743","0.978017108613164","0.972584910349616","0.961310864845915","0.964864790627866","0.967491398600694","0.96654227178486","0.324","0.71","0.358","0.236","0.054","0.062","0.072","0.052","-0.984166728709603","-0.417934561559753","-0.879657363413854","-1.25123851885787","-1.91388837762555","-1.8741560587214","-1.8419913486297","-1.97062542565818","108"
"133","CRYPLA","1.00862483740261","1.00380324215917","0.997171954764517","1.00009472132193","1.02278363038536","1.01919247112378","1.01224949268293","0.997758214413367","0.912","0.954","0.972","0.998","0.634","0.668","0.766","0.956","0.0981888318388004","0.0600215894772757","-0.0476626415949952","-0.0164180935038567","0.463885061256723","0.424232692477922","0.291622784044329","-0.0700886472087195","25"
"134","CRYPLE","1.19878309718661","1.15689440712421","1.11006975991601","1.11328102482733","1.10487529885758","1.09637232474944","1.08784383241503","1.07478553880934","0.022","0.008","0.024","0.006","0.004","0.004","0.004","0.014","2.44685233833909","2.77157182989389","2.33904593519862","2.67744479987751","2.71243268887976","2.69883811568338","2.66183161699822","2.42863527158927","33"
"135","CRYPMA","0.991068940675799","0.998356880083812","0.99817017014754","0.996113615322981","0.997307323052648","0.995944163852027","0.998004224504804","0.998859950370501","0.534","0.836","0.802","0.626","0.696","0.512","0.742","0.844","-0.620468943778205","-0.175599579396164","-0.218631452908143","-0.532440304733128","-0.397312504779688","-0.657218174497466","-0.334607497399481","-0.199941524300661","1170"
"136","CRYPME","0.999446896785338","0.9891740320225","0.992391032929462","0.992974188565992","0.990515926388763","0.990918401147312","0.989474253288621","0.989062843381106","0.968","0.398","0.494","0.482","0.298","0.29","0.184","0.136","-0.0347099711891366","-0.852661990094505","-0.715857436095375","-0.738631961335756","-1.07468633638091","-1.09997554120702","-1.38089390931141","-1.5463369197147","698"
"137","CRYPMS","1.0181290378136","1.00691521054911","1.01897364403727","1.01359760489304","1.01090972867593","1.01897812926328","1.0143718726298","1.00950886274779","0.642","0.784","0.356","0.462","0.482","0.21","0.312","0.478","0.474437819871637","0.257242039735259","0.911161479746456","0.720870201050985","0.640107992613713","1.2009843942363","0.965366916141304","0.676567477687423","190"
"138","CRYPMU","0.963600929238686","0.972714641957384","0.978440751867126","0.983616193659892","0.984379753950473","0.985374217472912","0.987239363750169","0.989747145287111","0.112","0.078","0.1","0.152","0.152","0.162","0.178","0.256","-1.56422957076245","-1.7844083876349","-1.69985674638056","-1.42178531020591","-1.44434050184987","-1.43824350784996","-1.33962042364338","-1.13458107435205","471"
"139","CRYPNO","0.989321974038703","0.972569518589509","0.971421962430476","0.968792869797554","0.970891550174183","0.967157290587478","0.965904788091858","0.967471767897019","0.606","0.086","0.03","0.008","0.01","0.004","0.002","0.002","-0.503017163574417","-1.73894336282723","-2.17633666316415","-2.64017441081978","-2.65686077424101","-3.2283181077487","-3.58343479339299","-3.64228468139726","499"
"140","CRYPVI","0.997230559374821","0.761840315869672","0.63335160804078","0.694215107015173","0.748448894979382","0.809789988049413","0.84940407995022","0.87775179684394","1","0.352","0.01","0.04","0.086","0.18","0.234","0.292","-0.0342078243505263","-1.02209207652171","-1.87076482385262","-1.77633438575726","-1.62994187059508","-1.3675700212195","-1.20357749227345","-1.07787230534537","2"
"141","CUPA01","0.670553859793988","0.69965750058092","0.708800648718564","0.69592153460041","0.710632540915779","0.680478982772661","0.668053337777462","0.681101261071025","0.212","0.104","0.074","0.044","0.05","0.032","0.02","0.016","-1.30404112190379","-1.57450040235921","-1.71155640425362","-1.90297691071729","-1.89667764421275","-2.15999584126448","-2.31574876207001","-2.28394365701543","4"
"142","CUPAAC","1.05556524808541","1.03824431007652","1.0245685484957","1.02257887117491","1.01908051671954","1.01990857224372","1.01880437192425","1.01758534677251","0.004","0.002","0.006","0.006","0.006","0.002","0.004","0.004","3.75024643724981","3.72359357709923","2.89439143650453","2.99467754008194","2.74099526370249","3.08068031433165","3.08427969215361","3.07509955655114","955"
"143","CUPACU","1.03865826909086","1.05602654444294","1.04252590016414","1.02664725754449","1.02362822604345","1.02301041515999","1.01927081874123","1.01792408755523","0.364","0.068","0.096","0.224","0.256","0.26","0.288","0.296","0.882305746212166","1.83068466605785","1.62953832779876","1.1408937277892","1.08645014013607","1.14390436067602","1.02884602760241","1.02764809722006","124"
"144","CUPAMA","1.07817431853","1.06208080426094","1.05822575499548","1.05450312954143","1.04182330192563","1.04266144685992","1.03920951105232","1.03735597288095","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","3.2903168463731","3.68029751158284","4.04289162087157","4.146102219479","3.49050988669605","3.83010245213992","3.79220682192697","3.86522851492405","370"
"145","CYAT01","1.00250655389575","0.938995070794863","0.977093353736381","0.908774352101011","0.940867053025294","0.930808544245033","0.941976653882195","0.943614326926412","0.99","0.564","0.842","0.234","0.416","0.316","0.348","0.336","0.028969428272267","-0.612847262097389","-0.27041879658449","-1.14890536303773","-0.806368816408684","-1.01406704387399","-0.922158498907881","-0.977054631531526","11"
"146","CYATOB","1.02657704563562","1.04000366130087","1.03169882719009","1.01564889475201","1.01058793254039","1.01202338813776","1.01075795345227","1.01171212635412","0.43","0.106","0.136","0.408","0.556","0.446","0.466","0.414","0.782831432037427","1.60825865715209","1.53497868200842","0.82508959710716","0.597872146778462","0.75298478839396","0.721999766885969","0.838415509160195","186"
"147","CYATPO","1.01403625566212","0.995480960008662","1.00431850696957","1.00889553279852","1.01350697118644","1.01451635777673","1.01517578654399","1.0129957696656","0.602","0.836","0.8","0.572","0.326","0.25","0.212","0.258","0.470657246711658","-0.23442140361849","0.257962111190274","0.579382145660721","0.956641777916809","1.12902442246828","1.26330535646426","1.14091091704929","248"
"148","CYCLLA","1.00087088506373","1.03799922217973","1.03187948187373","1.03583863359936","1.03296602474222","1.03584311788181","1.0391090133668","1.03367441334269","1","0.274","0.282","0.166","0.154","0.086","0.052","0.064","0.0318548506620911","1.06272938233545","1.08900246837326","1.39107723505035","1.41854096088213","1.67593542669223","1.98448271868624","1.8299952144417","78"
"149","CYCLLO","0.939591047432907","1.11688735662897","1.02007549350153","1.01739822731014","1.00230613341623","0.967088289619412","0.956336871106612","0.943835280427651","0.906","0.52","0.874","0.882","0.962","0.782","0.67","0.54","-0.239602612925668","0.636666796578012","0.11800032250113","0.122051417916637","0.0236456259817257","-0.302633194764521","-0.424952444718417","-0.601697188930057","4"
"150","CYRTER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"151","DEBRLO","1.47187618744283","1.54893079244852","1.42385295162286","1.3490458657814","1.29887743401568","1.25573694484758","1.18749265643759","1.13502022118433","0.034","0.002","0.006","0.01","0.01","0.016","0.046","0.1","2.37536189457229","3.88080349889018","3.42407163134469","3.14256713462795","2.90915512884003","2.72063238103171","2.17587823166218","1.7356497726119","8"
"152","DECA01","0.981778278298753","1.03109049936274","1.05050623365085","1.03385441041576","1.03157451147585","1.0332096882466","1.0298041334849","1.02785756919979","0.894","0.546","0.236","0.364","0.374","0.304","0.318","0.308","-0.199674007783055","0.596990360653298","1.13810354650163","0.862128211024709","0.90171151590968","1.03486785382573","1.01256951058088","1.01576871823542","33"
"153","DECA02","0.894773702410059","0.822437829583546","0.915132117527348","0.894225229435402","0.923916760690297","0.909016743004964","0.90039378996511","0.913077632480074","0.76","0.214","0.53","0.334","0.448","0.346","0.228","0.246","-0.457744753846744","-1.18568064109044","-0.675538314747094","-0.975922494418242","-0.785579469361446","-1.01918214462502","-1.23090580836953","-1.18709688646645","5"
"154","DECARH","0.995651729210281","1.00657041296566","1.01083357495693","1.01230642823471","1.01266145293784","1.0204195001212","1.01921540601314","1.01419221572321","0.904","0.812","0.624","0.504","0.48","0.21","0.196","0.302","-0.1255872870774","0.258131617710871","0.48894304178132","0.629107418802724","0.709212521429597","1.27552275915451","1.31417854423032","1.03399502730031","178"
"155","DENDCO","0.672447684127019","0.881593768277482","0.95814587726916","0.997953022971764","0.990306626957365","1.0082040077821","1.0203513302082","1.03576651970621","0.054","0.356","0.724","0.982","0.954","0.902","0.77","0.596","-1.83237036489574","-0.909331052947047","-0.412156778665089","-0.0410897820453624","-0.120437535872128","0.0883491098433937","0.258103171245438","0.510987646409215","8"
"156","DENDLO","0.813114415483073","0.845234758735187","0.874520655121467","0.898257581191176","0.908980471979513","0.913056432855997","0.922044867000918","0.929443329757121","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","-6.41526287974145","-7.54457242070623","-7.37600620118633","-6.76024353289768","-6.67083568661468","-6.76586784753622","-6.46691453570246","-6.20177202871679","306"
"157","DESMOR","0.518232160790923","0.76867499385581","1.03672040698878","1.16299546038226","1.27087284466587","1.30454234724031","1.24902343101143","1.2247917154805","0.138","0.322","0.896","0.422","0.126","0.052","0.094","0.104","-1.52762423003994","-1.04065130062731","0.12849426438962","0.824775809569772","1.54698105226122","1.88965205034328","1.63614596153231","1.57520532359442","2"
"158","DICHPA","0.92937558257859","0.980550428721994","1.01181720037542","1.02470160996572","1.03388350998595","1.03376881610974","1.03797381087039","1.04112581940307","0.256","0.696","0.736","0.436","0.246","0.206","0.14","0.096","-1.0816839897773","-0.392198652915272","0.363989335549095","0.791657874581729","1.1428323336857","1.24850969923542","1.49328903249723","1.71548286269185","48"
"159","DICLPA","1.24701428413672","1.13161615364842","1.10057568725707","1.08227049811523","1.05833926555725","1.04770017266509","1.03551081994815","1.03155378489058","0.006","0.04","0.046","0.052","0.114","0.162","0.26","0.268","2.81808966849107","2.16289899780814","2.06922139585375","1.96717319866751","1.56043949221648","1.40001268099827","1.13718397712128","1.0880785990652","25"
"160","DICTOB","1.01904118296634","1.02144113672395","1.01550846776491","1.01344166912547","1.0158057511362","1.01570408042729","1.01530834188833","1.01805344721716","0.522","0.312","0.37","0.392","0.27","0.246","0.204","0.11","0.60087785793073","0.997220491687371","0.874188155631452","0.868457791262567","1.1109369135713","1.19548838945435","1.24050163417966","1.57359526183099","242"
"161","DILLPA","0.919274065400481","1.02918641837191","1.15179813554871","1.18640619012074","1.18615351805227","1.17064827027944","1.13637770683052","1.0990338936158","0.8","0.864","0.294","0.144","0.102","0.106","0.172","0.312","-0.314758600552867","0.185727611617214","1.06215559690815","1.43296286531177","1.53536496301116","1.49151748267447","1.26602779623496","0.980545703967102","4"
"162","DIOSAR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"163","DIOSEL","1.034777356811","1.05057657483479","1.05984124006527","1.05385339818319","1.05330840943191","1.04528503851472","1.04580753262415","1.04219261467513","0.282","0.038","0.008","0.006","0.002","0.004","0.004","0.004","1.0639394987529","2.25955287505402","3.19816078160757","3.22830248584497","3.51943416671095","3.26722448349177","3.58869147989689","3.56053125160512","191"
"164","DIOSFE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"165","DIOSFO","0.919295976830286","0.998397147738523","0.998501527786841","1.00690719263846","1.01067103350144","1.01098040347053","1.00987854207546","1.01353980647028","0.014","0.978","0.944","0.64","0.426","0.376","0.39","0.21","-2.52508609180721","-0.00927387009848486","-0.0302556087050781","0.496776658913175","0.824264191756944","0.914111646873427","0.888320948715158","1.27028505048458","241"
"166","DIOSHE","0.913547871809378","0.972559802991672","1.02670819717737","0.967709058321657","1.06430336604004","1.05967360895529","1.08208745800496","1.08756457556365","0.946","0.976","0.906","0.838","0.69","0.716","0.606","0.534","-0.234729247875684","-0.111296306597845","0.158884821988098","-0.205761237527489","0.445582524179678","0.444284132133925","0.634150233338959","0.71300137430739","2"
"167","DIOSLO","1.04140546563786","0.886069768825795","0.860395214497706","0.877154364961525","0.924124301831943","0.970786507836322","1.00469704252231","1.02327512066451","0.764","0.302","0.138","0.122","0.296","0.674","0.942","0.68","0.260692576796742","-1.03314559017067","-1.48583210907786","-1.50214813223684","-1.04487412973538","-0.430176449709339","0.0974970875690958","0.425949712753786","8"
"168","DIOSPE","0.974263079393526","0.964616042606466","0.974790786255589","0.979734664822963","0.98507990944794","0.989788345740884","0.994875121183075","0.993510898468048","0.31","0.03","0.058","0.09","0.148","0.276","0.546","0.408","-1.07085052928039","-2.19658343649979","-1.90366037354669","-1.75033601711495","-1.44386805319644","-1.07074180481134","-0.589766442792049","-0.795316394291961","393"
"169","DRACAN","1.01068138961409","1.02163815238349","1.01622351028994","1.01149736183281","1.00952213666428","1.00681629370868","1.00440689634924","1.00149694721291","0.266","0.004","0.004","0.024","0.038","0.116","0.24","0.684","1.12024794150721","3.33287042770649","3.00753930671495","2.38826206673382","2.15024822644893","1.64985640372836","1.14542471538487","0.402487570815269","2588"
"170","DRACDA","0.988334034535186","0.998355208210752","1.00039005616372","1.00110921731485","0.99761505052342","0.993964234632267","0.994444357432428","0.994279208153867","0.592","0.876","0.992","0.96","0.804","0.534","0.548","0.498","-0.556764218750671","-0.157651813766315","-0.011834684484904","0.0362583615820579","-0.274432725561694","-0.6467787903273","-0.628577258059545","-0.678414017478723","450"
"171","DRACLE","1.01356835996297","0.997151476374282","0.993429956955472","0.988310940178863","0.989118902065944","0.989647846390874","0.9881919513675","0.984702940806957","0.582","0.872","0.636","0.372","0.358","0.37","0.248","0.102","0.553356116226861","-0.151518088935356","-0.468876166749601","-0.927924918853918","-0.941794186805931","-0.954453763055355","-1.1584668275278","-1.61292704245505","372"
"172","DRYPLA","1.02785964463967","1.03260772997435","1.02101928082711","1.00588531255181","1.00290096683919","1.00099103795001","0.998948987801979","0.999553226877589","0.342","0.098","0.214","0.69","0.854","0.952","0.926","0.984","1.01350210692481","1.69355673962303","1.28964716079851","0.426412403088273","0.231926176403748","0.0876355139057821","-0.0798035610332072","-0.0241730231031399","286"
"173","DRYPOB","1.03385765178621","1.00144902769559","1.00451179414501","1.00847156521973","1.00892276154886","1.00111871422127","0.996472869841937","0.992763450444127","0.1","0.848","0.652","0.446","0.356","0.864","0.732","0.372","1.62388312619782","0.16902496662369","0.423483827086773","0.816046949122867","0.951476955491794","0.171184878648743","-0.368024271668272","-0.88125522120796","507"
"174","DUABMO","0.864206700060358","1.08441770400929","0.991304160259557","0.974524398672935","0.956751102692991","0.984252189238168","0.996780051513528","0.984374021730321","0.756","0.724","0.994","0.932","0.816","0.952","0.986","0.96","-0.452578531194702","0.322432789879049","-0.045984223539563","-0.124125685558375","-0.247585808806191","-0.0801657380255432","0.00172513317272326","-0.0847167045301262","3"
"175","DYSO02","0.807010276285931","0.887926331207105","0.810769545474197","0.835889470727379","0.827731857209296","0.848769453635732","0.882127378615702","0.889151038822938","0.468","0.538","0.144","0.166","0.102","0.124","0.214","0.236","-0.846684092523709","-0.686776039931564","-1.43359833860076","-1.38341958043389","-1.58002205207649","-1.48426197741422","-1.21474914939315","-1.20198272578664","4"
"176","DYSO04","0.868309091676618","0.945451379182423","1.07069378654594","0.998169272471462","1.02818810969306","1.0104208490729","1.02997807408284","1.01659557560556","0.574","0.618","0.498","0.952","0.732","0.918","0.594","0.738","-0.697571550074944","-0.514597592895011","0.680821441232571","-0.0996652110269971","0.340242425382896","0.115020637159098","0.509692212945533","0.29682963500723","7"
"177","DYSO05","0.894699996519495","1.08441139669636","1.02634438637147","0.991473254776396","1.01736401791256","1.00750951917912","1.00237721083587","1.02323081618827","0.902","0.64","0.828","1","0.904","0.922","0.968","0.782","-0.324992042764946","0.414170651478131","0.181497710563099","-0.0373364610011418","0.138794036523469","0.0686097161786615","0.0388105212756444","0.230883154129071","2"
"178","DYSOAB","1.08812300319318","1.06801412829068","1.05359427489773","1.04430487751065","1.03764808859303","1.03402133174956","1.0297447719363","1.02728117527125","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","12.4099206918122","14.0866236507388","13.2576128837141","12.3513305258843","11.3143807296779","10.8795154734272","10.220208462012","9.95600568631844","4374"
"179","DYSOAC","1.00937931529493","0.96980287852543","0.997143443514726","0.997955444486984","0.989561509572784","0.992323750834595","0.996381821780338","0.999698589026651","0.878","0.354","0.908","0.93","0.606","0.682","0.834","0.956","0.147020334797349","-0.926851005050753","-0.136045530931794","-0.12746698863268","-0.528068263362962","-0.430606091103996","-0.24401887005897","-0.0631565986616293","88"
"180","DYSOAH","1.07663587947177","1.05628439099289","1.05309662498332","1.05451046443772","1.04692881495287","1.04335847208215","1.04370305046152","1.03937044933625","0.02","0.004","0.004","0.002","0.004","0.002","0.002","0.002","2.50962483521131","2.75272022301052","3.10102271877704","3.53580466843293","3.33817756158398","3.31081442097011","3.55206855008423","3.38045983604395","245"
"181","DYSOAL","1.08602929470415","1.05051411925229","1.03887315035646","1.02915859124769","1.02555428489356","1.02405148558539","1.02172675805037","1.01967045907865","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","5.41926736746486","4.64788170841211","4.20996476065317","3.54432308992461","3.38701770990052","3.38992309525576","3.30737730005319","3.20378079284507","913"
"182","DYSOAN","1.00604845078721","0.974259265964966","0.988024792685668","0.999241931070441","1.00152228267336","1.01550818576721","1.01370725915104","1.009649450994","0.94","0.446","0.636","0.908","0.992","0.498","0.526","0.656","0.0883684625542843","-0.777618459488211","-0.479005529379111","-0.102899428851772","-0.0033350887942317","0.673033094152862","0.622203949026012","0.451878331095859","83"
"183","DYSOAR","1.0881899309589","1.07297300566402","1.05754621924456","1.04640767286043","1.04034010673557","1.03555436367014","1.03295633260986","1.03225835707192","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","5.15666654901422","6.35907856019826","6.17481694046966","5.52166047065433","5.21767103823606","4.97994784333197","4.96003936040168","5.24207921633874","787"
"184","DYSOAT","0.975840317670901","0.973461937042056","0.974810640742171","0.992624071167684","0.989324925880366","0.989821769131605","0.99352461120811","0.994964697952902","0.602","0.408","0.364","0.746","0.638","0.626","0.746","0.792","-0.535664796154211","-0.853409382239982","-0.944916938473045","-0.29748857898536","-0.480321498105353","-0.492109655770516","-0.330796099781906","-0.269782771284425","114"
"185","DYSOBR","0.987953443327615","0.974955169422186","0.957421905407009","0.95529385061862","0.950193146489123","0.946169847766812","0.946660093610253","0.95169810898999","0.794","0.44","0.108","0.06","0.022","0.004","0.002","0.002","-0.273431128407449","-0.792373573357983","-1.60327319352918","-1.87687904191008","-2.28564538284157","-2.69921017988608","-2.87698710173275","-2.8380781598791","127"
"186","DYSOCA","1.51927612553121","1.06217490478428","0.929079674231033","0.952205084051523","0.970495616456547","0.9669398284135","1.0035373480173","1.00819834537703","0.094","0.764","0.648","0.716","0.788","0.746","0.998","0.964","1.93725999900101","0.356659888659693","-0.475301694417975","-0.372037130316453","-0.244013950448785","-0.298734528675951","0.0186443317739384","0.0709862179956268","3"
"187","DYSOCO","0.993390356655481","0.971663091339934","0.947802221134221","0.976044185379422","0.964464616788109","0.964108188933072","0.971933438168111","0.974833665513631","0.986","0.644","0.338","0.632","0.408","0.37","0.44","0.452","-0.0946230734775454","-0.467575550693736","-0.998079350868516","-0.518927868151662","-0.849524222086074","-0.946842667096377","-0.805555578658951","-0.785701895040061","28"
"188","DYSOEX","1.22804825996832","1.05649482303719","1.17102741319973","1.2079432541314","1.13913819956034","1.05844183124851","0.99262289829261","0.965557519908325","0.532","0.81","0.422","0.264","0.42","0.758","0.898","0.732","0.62766028187481","0.21532475220329","0.801859652332688","1.11149233619187","0.803638219244468","0.353388865444894","-0.0577317114481612","-0.254582738532007","2"
"189","DYSOGA","0.928709285676513","0.98844406268422","1.00318124777677","0.980106546033052","0.97074246987706","0.972929206273771","0.97762651805147","0.98454409844113","0.234","0.764","0.918","0.528","0.322","0.316","0.394","0.498","-1.15444779503643","-0.313357210212742","0.0522437265643613","-0.642726756257713","-1.00012983619173","-1.00338503209351","-0.897130873738905","-0.676435096390465","56"
"190","DYSOMI","1.07204346914682","1.05115158133712","1.04534238898061","1.04141420544322","1.04012211304568","1.03582874249391","1.03288059216967","1.03087465533975","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","4.87807206346859","5.12017944289781","5.51739401775457","5.64118572364487","5.96202988281439","5.7332180072412","5.62825959599198","5.59553647335347","1049"
"191","DYSOMO","1.05666808990801","1.02286176167355","1.02236825310396","1.02810190021581","1.03440995401492","1.02764005065587","1.02322404427814","1.01367646308746","0.198","0.456","0.374","0.192","0.082","0.134","0.194","0.4","1.31587823606236","0.75529000648798","0.900059828143988","1.25677582640642","1.69605613232302","1.47021924890272","1.3263262601351","0.829389337701648","132"
"192","DYSOMY","1.00545343439684","1.00265945105121","1.00612795737049","1.00721041611094","1.00767107388646","1.00859452953508","1.00807217195831","1.00695083839531","0.584","0.63","0.196","0.094","0.06","0.03","0.032","0.04","0.619121507856035","0.446328878525002","1.3024109904229","1.70420091115162","1.93985272148847","2.31814605803484","2.28900056486071","2.0921817690088","3054"
"193","DYSOPA","0.949759933439825","0.95098320969446","0.96077591950321","0.960465747015977","0.958040832413512","0.958884101968066","0.95917695250165","0.95835916234453","0.24","0.082","0.096","0.06","0.03","0.026","0.02","0.012","-1.18448907239797","-1.69731060202905","-1.59960376126383","-1.80983804794077","-2.10591396279128","-2.22983780690065","-2.36687767035977","-2.56890663320468","120"
"194","DYSOPE","1.05159717242777","1.04986867360411","1.04480414306928","1.03398024335711","1.03002965610575","1.02955701901242","1.03004641954891","1.02762367445573","0.026","0.006","0.002","0.008","0.01","0.002","0.002","0.004","2.2516927674818","3.05595439977975","3.35906707896422","2.904376949802","2.82776451963779","3.02914059993911","3.35661472779566","3.28346572267916","444"
"195","DYSORI","1.0026434705062","0.973308839234741","0.98125321593259","0.981113663277431","0.981948156483248","0.981216040517865","0.981655715324101","0.982039876241175","0.804","0.008","0.02","0.008","0.004","0.004","0.002","0.002","0.209574081707901","-2.78958205444815","-2.34499652215921","-2.66623146778354","-2.80517504043423","-3.16579902479729","-3.30626031843587","-3.44238163626148","1230"
"196","DYSOSE","1.11165092074179","1.05965529779144","1.05782089325336","1.03939421943622","1.03218201578117","1.02660581142146","1.02090156472727","1.01920131793355","0.002","0.002","0.002","0.002","0.002","0.002","0.008","0.004","5.54978031444652","4.65735637552183","5.6834060694914","4.44119863487791","3.99482259430325","3.54413432655966","2.99803095272882","2.95237472945206","564"
"197","ELAE01","0.847021534445791","0.816472379162027","0.812492887428128","0.73598074792191","0.752173742754191","0.801874770855835","0.854861914017337","0.905793187193106","0.856","0.468","0.356","0.112","0.106","0.206","0.292","0.476","-0.385762030830953","-0.815545364169968","-1.0040881619899","-1.62807265889198","-1.63218405483509","-1.31995768505466","-1.03647024575931","-0.705663149865469","2"
"198","ELAEAL","0.95011099966622","0.930484942580571","0.865563848348169","0.939102846952409","0.976763338434216","1.01185596271727","1.00343044260061","0.999295125877762","0.854","0.598","0.186","0.526","0.826","0.824","0.904","0.982","-0.265204215341723","-0.558273434063276","-1.29914979979461","-0.658259007225476","-0.272602468372017","0.205326988036074","0.092100707553052","0.0231265345467446","8"
"199","ELAEAM","0.95127112213086","0.963647696984088","0.975147298962156","0.976601565174235","0.975535564377147","0.981007173315903","0.984756677633108","0.988319826816843","0.082","0.054","0.112","0.088","0.052","0.106","0.158","0.264","-1.72607084427516","-1.92339462080994","-1.59306194333136","-1.7126679463465","-1.94432268185645","-1.60993673972018","-1.37411306538257","-1.10293927029972","321"
"200","ELAEDO","0.738971669296561","0.906910924483373","0.923948570076444","0.990858820353895","0.967552187421782","0.940540444459086","0.946424938495104","0.928870191507169","0.3","0.58","0.596","0.982","0.74","0.538","0.552","0.378","-1.08614017896797","-0.585328169463939","-0.543205444085342","-0.0706913362086704","-0.301164013561038","-0.610227525939273","-0.601819862743533","-0.886910598229896","4"
"201","ELAELE","0.862936170609706","0.763685834955349","0.779513258659968","0.762211798093109","0.789251845358518","0.851302221793336","0.873457368451322","0.897018422256593","0.67","0.194","0.182","0.108","0.148","0.32","0.374","0.452","-0.532635194107022","-1.25574581398932","-1.31311045059399","-1.53040920599195","-1.43934653985187","-1.05853926019967","-0.951210166401992","-0.810774068834272","4"
"202","ELAEMI","0.945474012361421","0.965415641613843","0.984933893808326","0.985243528250609","0.980747061612935","0.981972207721102","0.976348440549786","0.973768076210542","0.084","0.114","0.454","0.37","0.192","0.186","0.052","0.028","-1.66066828792256","-1.5094575089343","-0.78089104884528","-0.883764694436721","-1.27032552033913","-1.29058815061025","-1.81441924962474","-2.12779654293638","230"
"203","ELAESC","0.897519164509667","0.957789599930574","1.01568113483251","1.0352107729065","1.08409212410628","1.09717626241776","1.11413554641494","1.1086254315588","0.47","0.682","0.786","0.584","0.17","0.084","0.036","0.026","-0.777340232960111","-0.46833409294212","0.209268740859915","0.52331155404566","1.35299286441715","1.68008059375072","2.10222903835129","2.16254340606376","14"
