"","allsp","","","","","","","","","abund"
"1","ABRUPR","0.802411851074498","0.818648467585209","0.869679488499531","0.931318989445493","0.958894967324228","0.999934781528002","0.969270591881079","0.983473499878039","4"
"2","ACER01",NA,NA,NA,NA,NA,NA,NA,NA,"2"
"3","ACERLE","0.912654075487569","0.989529458276268","1.05150464924874","1.02790172130598","1.03588891020859","1.04391495389091","1.04640581288794","1.03329551569403","11"
"4","ACEROP","1.01452291758101","1.05270450809264","1.02848456627639","1.02999359713377","1.02967226918273","1.01823373631838","1.01721206423754","1.01693674088117","179"
"5","ACTI01","0.995255670240234","1.05303337416307","1.00291335622723","1.03076602798315","1.02788426391733","1.00463151861213","1.00565972248314","1.0104023128869","19"
"6","ACTINI","1.07453096372294","1.06033597050307","1.04246788593664","1.02611813567791","1.01289903181963","1.00573185123231","1.00335489833348","0.999594020854161","724"
"7","ADENNO","1.23957426399443","0.962926965645289","1.09028910209879","1.09620323471688","1.09690358091713","1.09220087629742","1.08744306376997","1.07473025562864","5"
"8","ADENPA",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"9","AGANHE","1.07073007760516","1.05459922076933","1.04398360723963","1.03102851999047","1.02233052835324","1.01805065503901","1.01015642030759","1.00652939848839","351"
"10","AGLA01","1.08411785391457","1.03930164255489","1.027010626559","1.0178287688553","1.01225416999762","1.00875460699269","1.00583245324446","1.00431066768461","1201"
"11","AGLA02","1.01071000561367","1.07331252747689","1.04394655312435","1.03955412536036","1.03757586690369","1.0240981462326","1.02301007778407","1.01910113507742","62"
"12","AGLA04",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"13","AGLAAR","1.11292479477816","1.06529060881593","1.04341821710443","1.02996544066088","1.02272686129827","1.01571369855903","1.01294820014944","1.01061076070174","1154"
"14","AGLABN","1.05568671625771","1.01841695180503","1.00163395664039","0.990646014761149","0.983687114177883","0.980151706573772","0.979728123837795","0.979219820483514","819"
"15","AGLABR","1.05616477520773","1.03059675070842","1.01927692027756","1.01491837740075","1.00823161482042","1.00614557950991","1.00448443483921","1.00306218818892","1328"
"16","AGLABS","1.2348003456773","1.13585440267796","1.06405189360743","1.06155715830035","1.04437940808548","1.02540547908172","1.03896209979314","1.03290677273513","34"
"17","AGLACA","0.965130996197602","1.07317725659932","1.03708209932177","1.00146238891199","1.00222608291778","0.997633224577834","0.991084484831558","0.988804042031937","30"
"18","AGLACO","1.16754182561078","1.05572375741567","1.02983949131157","1.02562957549117","1.01913959838966","1.01911123324839","1.02113301891679","1.01903765864416","95"
"19","AGLACU","1.03788584521211","0.989671354673181","1.00470712783019","1.01752384758544","1.0277778298075","1.03015759645753","1.02869862584272","1.03251027970493","99"
"20","AGLADE","1.03018540151813","0.999794121329477","0.988608338010347","0.99213592341131","0.998488113167239","1.00158429380686","1.00171153837555","0.992958152768257","27"
"21","AGLAIN","0.498317686774561","0.680320719812332","0.773464254895514","0.758670433235424","0.781269184084882","0.757029962049236","0.736588876303241","0.750227852918183","2"
"22","AGLALE","1.07008978612414","1.03951044053286","1.01953145314423","1.01298499230185","1.00843715721502","1.0059282757447","1.00422094661876","1.00255526212961","2515"
"23","AGLARI","1.05997993642566","1.03942041504046","1.02295195188427","1.01711706028352","1.0130422044782","1.00916428135138","1.00707400549223","1.00700616193487","3150"
"24","AGLASA","1.09014552363264","1.05426463024748","1.01932614663623","1.0126102202899","1.0013572191428","0.995194701824359","0.996825733814828","0.99303073597291","135"
"25","AGLASU","0.928871372033562","0.931898556312098","0.938629505775067","0.96506884396965","0.979103742607255","0.981847775470298","0.988640675675893","0.996615202009171","17"
"26","AGLATO","1.05235919949446","1.03657963068178","1.02280973409372","1.01515246069588","1.0130160654335","1.00939652894556","1.00672721954609","1.00626915150775","1052"
"27","AILAIN","1.06008606659367","1.03268664231733","1.01170108573063","1.00908999231361","1.00761152854404","1.00359337200481","1.0041812183101","1.00489699678528","282"
"28","ALANJA",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"29","ALANVI","1.03890265290192","1.03007165283742","1.0214703570021","1.01375757471856","1.00967047881608","1.00657762152871","1.00479986691082","1.00265805558417","909"
"30","ALBIPR","1.00458618877315","0.951971159393269","0.940475220419275","1.00732742269165","1.00494312539779","1.00533817356236","0.986618252862476","0.994218909439806","34"
"31","ALLOCO","1.01078946553581","0.995322481886253","0.993810446656373","0.991922145004071","0.989272343794716","0.990431729201973","0.990419421260413","0.992015540656182","383"
"32","ALPHIN","0.94436244369242","0.801254863942361","0.790277007765241","0.784014642388262","0.782804019414957","0.860121817737466","0.935549912932072","0.962413550217192","9"
"33","ALSEAR","0.859979793289908","0.972235999404219","1.00114184135235","1.00756285860504","1.01075764523407","1.00963857775241","1.00925102980273","1.00640716665873","95"
"34","ALSTBR",NA,NA,NA,NA,NA,NA,NA,NA,"2"
"35","ALSTSC","0.809198950199683","0.883648228804625","0.924234336593181","0.951898016600666","0.973130773439914","0.971275424429721","0.97884513283789","0.989434869272112","337"
"36","ANTHCH","0.79820858457139","0.83655343087174","0.916893963145231","0.920272836868229","0.949391029447715","0.981634282887721","0.995217975190714","1.00491973498533","20"
"37","ANTIAN",NA,NA,NA,NA,NA,NA,NA,NA,"1"
